date,cum_return
2019-06-26,0.23702732461311338
2019-06-27,0.24488326496335722
2019-06-28,0.24917150129015564
2019-07-01,0.2667119976808552
2019-07-02,0.2653550847489887
2019-07-03,0.27204117883049594
2019-07-05,0.2678124488736533
2019-07-08,0.2541843206236172
2019-07-09,0.25614637205358015
2019-07-10,0.26719429060191047
2019-07-11,0.2782616101986881
2019-07-12,0.286791186124586
2019-07-15,0.2870119250739842
2019-07-16,0.28283561862550566
2019-07-17,0.2799774943004849
2019-07-18,0.28652207985033584
2019-07-19,0.2765878985042205
2019-07-22,0.2941767279357894
2019-07-23,0.3102117622470326
2019-07-24,0.31950068637024986
2019-07-25,0.3050080923008309
2019-07-26,0.31353715196836873
2019-07-29,0.31452231172212164
2019-07-30,0.3115479974540385
2019-07-31,0.2971904137918979
2019-08-01,0.28176250912534107
2019-08-02,0.2650274459032076
2019-08-05,0.20996151089826043
2019-08-06,0.22783494444003694
2019-08-07,0.23094634659173474
2019-08-08,0.2596875135368859
2019-08-09,0.2464283450256357
2019-08-12,0.23109344708705115
2019-08-13,0.2636930965725257
2019-08-14,0.22161526813912702
2019-08-15,0.21847705632124903
2019-08-16,0.25599717640006814
2019-08-19,0.28874071426831693
2019-08-20,0.2777515277792939
2019-08-21,0.291984332816027
2019-08-22,0.29167737016208983
2019-08-23,0.24305527412534023
2019-08-26,0.2619223385915441
2019-08-27,0.25072604162799306
2019-08-28,0.25496126067505265
2019-08-29,0.2818668887430673
2019-08-30,0.28267373169236665
2019-09-03,0.26525364191993384
2019-09-04,0.28583663357439626
2019-09-05,0.3213742802070647
2019-09-06,0.31807617971196755
2019-09-09,0.3234670513084994
2019-09-10,0.33032337748272367
2019-09-11,0.3446311038836747
2019-09-12,0.3491871782861544
2019-09-13,0.3425704762480113
2019-09-16,0.3369478415569038
2019-09-17,0.34155337114174644
2019-09-18,0.3479823732410492
2019-09-19,0.3462392946639101
2019-09-20,0.32919763878905184
2019-09-23,0.3332228247684157
2019-09-24,0.31972239502890965
2019-09-25,0.3405763991756685
2019-09-26,0.3358699714669662
2019-09-27,0.32160835168833946
2019-09-30,0.3369268099734575
2019-10-01,0.3270007442946581
2019-10-02,0.30388483447846926
2019-10-03,0.3243869335300491
2019-10-04,0.34609370087153946
2019-10-07,0.3459112219543832
2019-10-08,0.3204074431913906
2019-10-09,0.3390304812241969
2019-10-10,0.3532392897056602
2019-10-11,0.3735598958266455
2019-10-14,0.3738641431633234
2019-10-15,0.4007816374379025
2019-10-16,0.3925890990511849
2019-10-17,0.39405582669037553
2019-10-18,0.3840376615938419
2019-10-21,0.40718435196199865
2019-10-22,0.40199931301535297
2019-10-23,0.40936140685005085
2019-10-24,0.41962342426326726
2019-10-25,0.4396497315431285
2019-10-28,0.4573107893158961
2019-10-29,0.4397906724690914
2019-10-30,0.44381214819117587
2019-10-31,0.4440897021632022
2019-11-01,0.4644736477147764
2019-11-04,0.4830640445686487
2019-11-05,0.4812837099670071
2019-11-06,0.4780130481547118
2019-11-07,0.48578141890169335
2019-11-08,0.4915776453104881
2019-11-11,0.49427123431542364
2019-11-12,0.4975978844082891
2019-11-13,0.49920032118573365
2019-11-14,0.5008062597641159
2019-11-15,0.5053484191167257
2019-11-18,0.5221693517914925
2019-11-19,0.5148539011602742
2019-11-20,0.5119365966526472
2019-11-21,0.5086164889947833
2019-11-22,0.5115830848336504
2019-11-25,0.5401169948836424
2019-11-26,0.5341245187605801
2019-11-27,0.5436961364622934
2019-11-29,0.5369574885763215
2019-12-02,0.5147813015041551
2019-12-03,0.5006748847432096
2019-12-04,0.5137161334848517
2019-12-05,0.5201306000836032
2019-12-06,0.5425560840219761
2019-12-09,0.5343593111398621
2019-12-10,0.5385331454873306
2019-12-11,0.5482025922274667
2019-12-12,0.5713535566884813
2019-12-13,0.577963257886073
2019-12-16,0.5914463415658444
2019-12-17,0.5960307948488521
2019-12-18,0.595730290767823
2019-12-19,0.6076511946537331
2019-12-20,0.6174099870536549
2019-12-23,0.6235649351487051
2019-12-24,0.6242837915183206
2019-12-26,0.6403270688384619
2019-12-27,0.6378550582561318
2019-12-30,0.6282089952015433
2019-12-31,0.6375941303362198
2020-01-02,0.666207822808049
2020-01-03,0.6464465912523769
2020-01-06,0.6529170862302067
2020-01-07,0.646295744449775
2020-01-08,0.6633320709512258
2020-01-09,0.683616271801593
2020-01-10,0.6811774630523517
2020-01-13,0.709581019989562
2020-01-14,0.6970214981794205
2020-01-15,0.6923643887723918
2020-01-16,0.7131434447151104
2020-01-17,0.7233424955947081
2020-01-21,0.713972782432224
2020-01-22,0.7161742033294405
2020-01-23,0.7246868783463534
2020-01-24,0.7071290888206743
2020-01-27,0.6671711622693608
2020-01-28,0.7050817012214725
2020-01-29,0.7167174509194871
2020-01-30,0.7325996098399701
2020-01-31,0.6823084219188755
2020-02-03,0.7007567263085941
2020-02-04,0.7459748830765809
2020-02-05,0.7616070369494645
2020-02-06,0.7817206826072534
2020-02-07,0.7702896318787764
2020-02-10,0.8030686279359396
2020-02-11,0.7978988785629002
2020-02-12,0.8172099521316092
2020-02-13,0.8086403854150717
2020-02-14,0.8377912784678474
2020-02-18,0.8382778700834101
2020-02-19,0.8738668527564522
2020-02-20,0.8536067673456467
2020-02-21,0.8046382050105747
2020-02-24,0.721986392944334
2020-02-25,0.6667900701592901
2020-02-26,0.6855639727897991
2020-02-27,0.5876849439769118
2020-02-28,0.6077025761255672
2020-03-02,0.701118197970831
2020-03-03,0.6373787929914339
2020-03-04,0.7107204142745618
2020-03-05,0.651502520106632
2020-03-06,0.6086887322882328
2020-03-09,0.4731808455305999
2020-03-10,0.5722699704584482
2020-03-11,0.5006170015075859
2020-03-12,0.3511738540359355
2020-03-13,0.5241459771289279
2020-03-16,0.30348871501716235
2020-03-17,0.3948568842624893
2020-03-18,0.3204682212636889
2020-03-19,0.34033657705080245
2020-03-20,0.2844837565096585
2020-03-23,0.2678834781051762
2020-03-24,0.411851603454237
2020-03-25,0.4135676496622396
2020-03-26,0.49479531369563423
2020-03-27,0.4360857138540084
2020-03-30,0.4987980599596351
2020-03-31,0.47819982178348486
2020-04-01,0.3986643646598216
2020-04-02,0.4386857669129647
2020-04-03,0.4076860508063602
2020-04-06,0.5205999055159365
2020-04-07,0.5047266357158342
2020-04-08,0.544020877064292
2020-04-09,0.56650478765138
2020-04-13,0.570695080320303
2020-04-14,0.6268650421210014
2020-04-15,0.5981072684997719
2020-04-16,0.6210708036408683
2020-04-17,0.6449512402909143
2020-04-20,0.6089902963696558
2020-04-21,0.5459292429419669
2020-04-22,0.595179885482042
2020-04-23,0.5865386324163271
2020-04-24,0.6182970823698117
2020-04-27,0.6397589007933839
2020-04-28,0.617423447600002
2020-04-29,0.6696271249407617
2020-04-30,0.667999824214329
2020-05-01,0.6264648766424574
2020-05-04,0.6497220797227603
2020-05-05,0.665025510834852
2020-05-06,0.6716211381087498
2020-05-07,0.6919564956744568
2020-05-08,0.7213262817682957
2020-05-11,0.736495842471296
2020-05-12,0.6966727051221189
2020-05-13,0.6708843148834183
2020-05-14,0.6994319475179149
2020-05-15,0.7190427365524321
2020-05-18,0.7652946268619478
2020-05-19,0.7539881745097681
2020-05-20,0.7875139351485887
2020-05-21,0.7657961601752559
2020-05-22,0.7773792370602659
2020-05-26,0.7797290511119854
2020-05-27,0.793830917663541
2020-05-28,0.7869027906972581
2020-05-29,0.8017325083128506
2020-06-01,0.8081030762278356
2020-06-02,0.8192718729949755
2020-06-03,0.8389458136853758
2020-06-04,0.8339927919420991
2020-06-05,0.8836324138928848
2020-06-08,0.8935321630474056
2020-06-09,0.9130620474765949
2020-06-10,0.943441416907983
2020-06-11,0.8292207989974283
2020-06-12,0.8532387029302826
2020-06-15,0.8783769320948986
2020-06-16,0.905696647475964
2020-06-17,0.905309055554554
2020-06-18,0.9084153950131195
2020-06-19,0.8997309029423537
2020-06-22,0.934979742579231
2020-06-23,0.9502953650542643
2020-06-24,0.9057757878811985
2020-06-25,0.941655198694169
2020-06-26,0.8804328278514137
2020-06-29,0.9035630531361973
2020-06-30,0.9389278425130432
2020-07-01,0.9417257532169443
2020-07-02,0.9513265763313283
2020-07-06,0.9960038893793881
2020-07-07,0.9784377525144508
2020-07-08,1.0200536908103062
2020-07-09,1.029062897485916
2020-07-10,1.0470091272779731
2020-07-13,1.0139016364036082
2020-07-14,1.044005086981585
2020-07-15,1.0484215772268155
2020-07-16,1.0281241625946351
2020-07-17,1.0224397701611543
2020-07-20,1.0668822486359133
2020-07-21,1.0530057837158262
2020-07-22,1.0657294588464534
2020-07-23,1.0047448916595116
2020-07-24,0.998934402737421
2020-07-27,1.0239870478299697
2020-07-28,1.0025209371156767
2020-07-29,1.037952329895441
2020-07-30,1.0402533023576805
2020-07-31,1.0976761775194164
2020-08-03,1.1564453005335342
2020-08-04,1.1598720982560766
2020-08-05,1.1708538965217694
2020-08-06,1.2026321384270706
2020-08-07,1.1824856987360226
2020-08-10,1.183338550923489
2020-08-11,1.1496662091182364
2020-08-12,1.2080304456637903
2020-08-13,1.2141800412232215
2020-08-14,1.2190394485835885
2020-08-17,1.2432043606662524
2020-08-18,1.2443673837095766
2020-08-19,1.2365775479513204
2020-08-20,1.2591166056345036
2020-08-21,1.3053321743859594
2020-08-24,1.3286138195986377
2020-08-25,1.335258798688395
2020-08-26,1.3552600181727033
2020-08-27,1.3697359067704835
2020-08-28,1.3981203007338578
2020-08-31,1.4075371149180653
2020-09-01,1.4555999316546977
2020-09-02,1.4842676781743576
2020-09-03,1.3359783011577524
2020-09-04,1.3187731242147231
2020-09-08,1.2007375443082293
2020-09-09,1.2854001669316717
2020-09-10,1.2267566981937854
2020-09-11,1.2148080333804705
2020-09-14,1.2699140501074164
2020-09-15,1.2754184294843793
2020-09-16,1.2318636744444582
2020-09-17,1.208541697725137
2020-09-18,1.1699313320130411
2020-09-21,1.1901977990269215
2020-09-22,1.2159734595088896
2020-09-23,1.1433646300313165
2020-09-24,1.164321322838561
2020-09-25,1.2234668176275787
2020-09-28,1.2617758214072863
2020-09-29,1.2535254744456479
2020-09-30,1.2865734023392874
2020-10-01,1.3047349016395753
2020-10-02,1.2504314678032387
2020-10-05,1.3123022985302772
2020-10-06,1.2781300887786773
2020-10-07,1.3180915771620971
2020-10-08,1.3256795229524383
2020-10-09,1.3488069900522102
2020-10-12,1.427113361702899
2020-10-13,1.4075022648040982
2020-10-14,1.3931020866905177
2020-10-15,1.3881577492458512
2020-10-16,1.3734237799978262
2020-10-19,1.3213803396245978
2020-10-20,1.33866689419377
2020-10-21,1.3275929534671311
2020-10-22,1.3308716860214052
2020-10-23,1.3432772667910533
2020-10-26,1.2959853460178148
2020-10-27,1.3136230954130745
2020-10-28,1.2099697781558771
2020-10-29,1.2554297215112888
2020-10-30,1.2001775670284074
2020-11-02,1.2121220352302178
2020-11-03,1.2635669032927104
2020-11-04,1.3381318941497433
2020-11-05,1.4111006547774845
2020-11-06,1.420366839228358
2020-11-09,1.4166284398388727
2020-11-10,1.362163540342475
2020-11-11,1.4169066267748258
2020-11-12,1.4058191509481417
2020-11-13,1.4106025352561122
2020-11-16,1.4404949437370438
2020-11-17,1.419058540265242
2020-11-18,1.3973762571587405
2020-11-19,1.4071704212071463
2020-11-20,1.3766326285550936
2020-11-23,1.3724727604665006
2020-11-24,1.4055434340769644
2020-11-25,1.4160159229895806
2020-11-27,1.422343363754309
2020-11-30,1.425360728461058
2020-12-01,1.4594173449884655
2020-12-02,1.4723701511094833
2020-12-03,1.4606150275331502
2020-12-04,1.469997004363425
2020-12-07,1.4769845899568632
2020-12-08,1.4772130920545816
2020-12-09,1.430411871706343
2020-12-10,1.4331160304516288
2020-12-11,1.4358918382761243
2020-12-14,1.4410179256703368
2020-12-15,1.4844868072138668
2020-12-16,1.4963659353919851
2020-12-17,1.503823890701245
2020-12-18,1.485583596123186
2020-12-21,1.5195765327914947
2020-12-22,1.532897610362403
2020-12-23,1.520919115514046
2020-12-24,1.5299202525928939
2020-12-28,1.5609249708526587
2020-12-29,1.5500680602892132
2020-12-30,1.547202952757091
2020-12-31,1.5480599904174523
2021-01-04,1.5122376852239796
2021-01-05,1.5364137646222176
2021-01-06,1.488860723415244
2021-01-07,1.574391723504812
2021-01-08,1.5839001093216458
2021-01-11,1.5792076811532425
2021-01-12,1.5717021712064358
2021-01-13,1.5895417093471864
2021-01-14,1.5580353476166868
2021-01-15,1.5252622243487601
2021-01-19,1.5477848967160672
2021-01-20,1.6048394032205553
2021-01-21,1.6471776991750837
2021-01-22,1.650312356173902
2021-01-25,1.6734682795848896
2021-01-26,1.671941759527503
2021-01-27,1.6267376004398661
2021-01-28,1.6365068186093694
2021-01-29,1.5778450064249538
2021-02-01,1.6289617532907004
2021-02-02,1.6631583513908987
2021-02-03,1.6715384537431488
2021-02-04,1.7050788790788425
2021-02-05,1.7014193464390637
2021-02-08,1.7458834891186448
2021-02-09,1.7364560089870014
2021-02-10,1.7499515283546008
2021-02-11,1.770996672346457
2021-02-12,1.7710862574477684
2021-02-16,1.7795965473806263
2021-02-17,1.7563735963865028
2021-02-18,1.7460540041830273
2021-02-19,1.7487183477237012
2021-02-22,1.6894985328718755
2021-02-23,1.680917071848345
2021-02-24,1.7069212651138073
2021-02-25,1.6075568247182788
2021-02-26,1.622222507197189
2021-03-01,1.6936891463234849
2021-03-02,1.6494748802418693
2021-03-03,1.5940482066544504
2021-03-04,1.5530290506294024
2021-03-05,1.58529393415128
2021-03-08,1.5137933478534173
2021-03-09,1.6001086810452478
2021-03-10,1.5991135327523054
2021-03-11,1.6468200060788036
2021-03-12,1.6375643091153962
2021-03-15,1.665201003621367
2021-03-16,1.6806714169770522
2021-03-17,1.6819860507190887
2021-03-18,1.6172859565157434
2021-03-19,1.6113987691558265
2021-03-22,1.6523256022980584
2021-03-23,1.6404684509055913
2021-03-24,1.6051581209618466
2021-03-25,1.6020050537595933
2021-03-26,1.6423492143784078
2021-03-29,1.6379939695734769
2021-03-30,1.6208929696856993
2021-03-31,1.6595393487623258
2021-04-01,1.7093779386902632
2021-04-05,1.7590123703143323
2021-04-06,1.7492354095273868
2021-04-07,1.7822201562795335
2021-04-08,1.8142412124663472
2021-04-09,1.8452013588597151
2021-04-12,1.8671788360907406
2021-04-13,1.9057129022397712
2021-04-14,1.8600413885100813
2021-04-15,1.9238975834546612
2021-04-16,1.9221210906311756
2021-04-19,1.8959807139959843
2021-04-20,1.865367569477879
2021-04-21,1.8887737362597208
2021-04-22,1.8386093892871984
2021-04-23,1.891023179168462
2021-04-26,1.9043143221172913
2021-04-27,1.9019924239466
2021-04-28,1.875831939925265
2021-04-29,1.8824476909565555
2021-04-30,1.8520560156127996
2021-05-03,1.8501149782324218
2021-05-04,1.7980069444706737
2021-05-05,1.8054686644488682
2021-05-06,1.8380570150335571
2021-05-07,1.8654534617885643
2021-05-10,1.8065319095658054
2021-05-11,1.7894745394505702
2021-05-12,1.7184798930315783
2021-05-13,1.7538205192263847
2021-05-14,1.8180349723143032
2021-05-17,1.8006388148455588
2021-05-18,1.771308840166145
2021-05-19,1.7698472359797695
2021-05-20,1.8192482213098202
2021-05-21,1.8241940587068761
2021-05-24,1.8797295871535753
2021-05-25,1.8771922926046334
2021-05-26,1.878975941931082
2021-05-27,1.8630051070221958
2021-05-28,1.8886886642784146
2021-06-01,1.8852863590223872
2021-06-02,1.9084561209099298
2021-06-03,1.9002527836219616
2021-06-04,1.9545206946583353
2021-06-07,1.9623368131300496
2021-06-08,1.9565367234355509
2021-06-09,1.9523874131712118
2021-06-10,1.9545149366510985
2021-06-11,1.9776454952570566
2021-06-14,2.001599889613191
2021-06-15,1.97702536504621
2021-06-16,1.978501747974911
2021-06-17,2.01335548631373
2021-06-18,1.9833762272028839
2021-06-21,2.0103246215053296
2021-06-22,2.0449011467736926
2021-06-23,2.0503361899547032
2021-06-24,2.064424836343201
2021-06-25,2.058610760074044
2021-06-28,2.1113030337064536
2021-06-29,2.1289819691374547
2021-06-30,2.1350560082996353
2021-07-01,2.1526822259371072
2021-07-02,2.1974236828280445
2021-07-06,2.206892533805991
2021-07-07,2.2199819421890465
2021-07-08,2.1782624858904587
2021-07-09,2.2151810046536604
2021-07-12,2.2334656667038275
2021-07-13,2.233368559908745
2021-07-14,2.2432783687237694
2021-07-15,2.206179410981678
2021-07-16,2.1521193298549295
2021-07-19,2.1195328158557976
2021-07-20,2.1561492856265274
2021-07-21,2.198833882095573
2021-07-22,2.2210162043544566
2021-07-23,2.2434633859734525
2021-07-26,2.2397747357585196
2021-07-27,2.214929090526661
2021-07-28,2.2147026571923214
2021-07-29,2.2305213122401653
2021-07-30,2.215685858351964
2021-08-02,2.218885680466548
2021-08-03,2.247100038793824
2021-08-04,2.2505079886952317
2021-08-05,2.280538308546211
2021-08-06,2.282632775355548
2021-08-09,2.2759279418904677
2021-08-10,2.2628623379472823
2021-08-11,2.265068363892562
2021-08-12,2.300371497547911
2021-08-13,2.3149373148023624
2021-08-16,2.3212088615128184
2021-08-17,2.286149397266094
2021-08-18,2.236168936539818
2021-08-19,2.277318975021463
2021-08-20,2.3456127583329773
2021-08-23,2.402534444870155
2021-08-24,2.3952111196877115
2021-08-25,2.4110050531551406
2021-08-26,2.3932124088140103
2021-08-27,2.4272029309194925
2021-08-30,2.4599334414791323
2021-08-31,2.4362991542876737
2021-09-01,2.4412560702833055
2021-09-02,2.448348192976709
2021-09-03,2.4624791783283433
2021-09-07,2.4648717295114717
2021-09-08,2.4433958318188638
2021-09-09,2.4241799108667847
2021-09-10,2.3907489096494783
2021-09-13,2.3972655229953967
2021-09-14,2.388268413319909
2021-09-15,2.418473335656174
2021-09-16,2.4141490133920414
2021-09-17,2.366710677866728
2021-09-20,2.285362998998662
2021-09-21,2.293312243369689
2021-09-22,2.3535872081853784
2021-09-23,2.40162530223314
2021-09-24,2.396144694869877
2021-09-27,2.370398304228098
2021-09-28,2.277018017973522
2021-09-29,2.2783964690560166
2021-09-30,2.2584138084834446
2021-10-01,2.302678509527293
2021-10-04,2.226169000887481
2021-10-05,2.2901331649664916
2021-10-06,2.318828102675909
2021-10-07,2.350771703682352
2021-10-08,2.340200241942358
2021-10-11,2.3193922290243285
2021-10-12,2.302210682889818
2021-10-13,2.3056628234628826
2021-10-14,2.3817667452933136
2021-10-15,2.4094105435806115
2021-10-18,2.440661584325473
2021-10-19,2.4686107498935366
2021-10-20,2.472448563112981
2021-10-21,2.4989682636543806
2021-10-22,2.49740591737753
2021-10-25,2.507989806551606
2021-10-26,2.566500136082343
2021-10-27,2.5800544796725884
2021-10-28,2.633315367887954
2021-10-29,2.655024770332665
2021-11-01,2.6517881641518226
2021-11-02,2.6893141849346978
2021-11-03,2.7098399392194863
2021-11-04,2.7980331667295943
2021-11-05,2.800277173939543
2021-11-08,2.8284182299280647
2021-11-09,2.817918522498166
2021-11-10,2.750003707977473
2021-11-11,2.778156905715337
2021-11-12,2.8056292272980494
2021-11-15,2.793883714595514
2021-11-16,2.8125662426384395
2021-11-17,2.8006812879488927
2021-11-18,2.893543760082738
2021-11-19,2.938847483777839
2021-11-22,2.9186717444767885
2021-11-23,2.9245315629825432
2021-11-24,2.948319995311535
2021-11-26,2.8336574885340307
2021-11-29,2.9249803546463857
2021-11-30,2.9016753907596122
2021-12-01,2.8575345730201174
2021-12-02,2.8878884979755175
2021-12-03,2.807054839963545
2021-12-06,2.834126493108168
2021-12-07,2.9753215196806777
2021-12-08,2.978133471949914
2021-12-09,2.9312717246352715
2021-12-10,2.9823254038415246
2021-12-13,2.886497900277164
2021-12-14,2.8523539952250907
2021-12-15,2.9607237243053652
2021-12-16,2.843162413986868
2021-12-17,2.798542789311229
2021-12-20,2.7608717916718657
2021-12-21,2.8552008051816236
2021-12-22,2.9040294646860767
2021-12-23,2.9240606221070724
2021-12-27,3.0155974373964396
2021-12-28,2.991456592500965
2021-12-29,2.9860175564698124
2021-12-30,2.9588159562713443
2021-12-31,2.939900376866312
2022-01-03,2.994877377547313
2022-01-04,2.9655504571208913
2022-01-05,2.8331722211898396
2022-01-06,2.831112280350736
2022-01-07,2.8106536003647493
2022-01-10,2.815576905064179
2022-01-11,2.8511504189760597
2022-01-12,2.8735589961896983
2022-01-13,2.7660166961701718
2022-01-14,2.7634207101502803
2022-01-18,2.6600512915319086
2022-01-19,2.6050510189997302
2022-01-20,2.553613306137124
2022-01-21,2.483249989132553
2022-01-24,2.4817056027832827
2022-01-25,2.4167454849104133
2022-01-26,2.457892248551625
2022-01-27,2.4276080092209567
2022-01-28,2.556823061044477
2022-01-31,2.656016739026513
2022-02-01,2.666258324513636
2022-02-02,2.705582672748391
2022-02-03,2.5983537629859104
2022-02-04,2.638546419505321
2022-02-07,2.632169589531626
2022-02-08,2.685727716223558
2022-02-09,2.7707712348850104
2022-02-10,2.6843889497009905
2022-02-11,2.5718127824128003
2022-02-14,2.575718584025305
2022-02-15,2.695143446951627
2022-02-16,2.69485287414446
2022-02-17,2.567693882322341
2022-02-18,2.524617781575925
2022-02-22,2.4941543583858823
2022-02-23,2.3987031503561114
2022-02-24,2.4910909159972383
2022-02-25,2.5464340139192005
2022-02-28,2.535451423936734
2022-03-01,2.459400053012436
2022-03-02,2.534897038485475
2022-03-03,2.499397053647247
2022-03-04,2.4233855674494778
2022-03-07,2.2885031987756177
2022-03-08,2.2676604881142373
2022-03-09,2.4120565012215303
2022-03-10,2.3613345863759516
2022-03-11,2.2906776965655133
2022-03-14,2.236526778361572
2022-03-15,2.361038934462985
2022-03-16,2.4848769501919645
2022-03-17,2.513788282023928
2022-03-18,2.6011220752957094
2022-03-21,2.6107607535693984
2022-03-22,2.656506396340094
2022-03-23,2.6077697514778135
2022-03-24,2.7246092800979493
2022-03-25,2.722293201031223
2022-03-28,2.762499817586606
2022-03-29,2.814634337109641
2022-03-30,2.771760850226114
2022-03-31,2.70162314330514
2022-04-01,2.6852512560693587
2022-04-04,2.748672170484443
2022-04-05,2.665946160813212
2022-04-06,2.5592693640880824
2022-04-07,2.5616925828446364
2022-04-08,2.5143960818197235
2022-04-11,2.409844018783034
2022-04-12,2.3897437175915845
2022-04-13,2.4317687956484497
2022-04-14,2.3424101292920056
2022-04-18,2.369376060946838
2022-04-19,2.4270819230948506
2022-04-20,2.4087085208415844
2022-04-21,2.335231145231216
2022-04-22,2.241727562474976
2022-04-25,2.2824962300026566
2022-04-26,2.1555976689016645
2022-04-27,2.1750386802241093
2022-04-28,2.295545355638641
2022-04-29,2.1555708969606178
2022-05-02,2.2176017343391727
2022-05-03,2.2325592951874125
2022-05-04,2.3441667415318364
2022-05-05,2.18178297610321
2022-05-06,2.168702454825214
2022-05-09,2.032241973303323
2022-05-10,2.071595004389238
2022-05-11,1.962365836515323
2022-05-12,1.9106178191216414
2022-05-13,2.0197049895411423
2022-05-16,1.992675882037184
2022-05-17,2.0826843780894992
2022-05-18,1.9355399737943526
2022-05-19,1.9119648135356342
2022-05-20,1.893554149997641
2022-05-23,1.987794220612313
2022-05-24,1.9470885283180879
2022-05-25,1.993098721015334
2022-05-26,2.067717993222804
2022-05-27,2.170943665016302
2022-05-31,2.158854657000802
2022-06-01,2.135706417348647
2022-06-02,2.2151689834100594
2022-06-03,2.127571800261224
2022-06-06,2.1300659959405777
2022-06-07,2.165145324712772
2022-06-08,2.1332017374260124
2022-06-09,2.0475410450245652
2022-06-10,1.9136204517167998
2022-06-13,1.7796751838725453
2022-06-14,1.7892299395631683
2022-06-15,1.8592465733745844
2022-06-16,1.7580317663443665
2022-06-17,1.782824561392049
2022-06-21,1.8676164011552743
2022-06-22,1.852823813698496
2022-06-23,1.8791600615178834
2022-06-24,1.9799852772551687
2022-06-27,1.9579326931975278
2022-06-28,1.870118537448644
2022-06-29,1.8719512702402699
2022-06-30,1.8218401831428634
2022-07-01,1.8270082369231426
2022-07-05,1.8656472651201654
2022-07-06,1.8867112521077165
2022-07-07,1.9551847203239663
2022-07-08,1.9541299247809683
