"date","portfolio_daily_return"
2019-06-13,0.005334246158599854
2019-06-14,-0.0062356054782867435
2019-06-17,0.002023455500602722
2019-06-18,0.024669009447097778
2019-06-19,-0.0001817911863327
2019-06-20,0.007425731420516968
2019-06-21,-0.0050916850566864015
2019-06-24,0.001160162687301636
2019-06-25,-0.015942031145095827
2019-06-26,0.017468792200088498
2019-06-27,0.00635066032409668
2019-06-28,0.003444689512252808
2019-07-01,0.014041703939437865
2019-07-02,-0.0010712087154388429
2019-07-03,0.005283966660499573
2019-07-05,-0.003324365615844727
2019-07-08,-0.010749325156211853
2019-07-09,0.001564404368400574
2019-07-10,0.008795088529586792
2019-07-11,0.008733719587326052
2019-07-12,0.006672793626785278
2019-07-15,0.0001715421676636
2019-07-16,-0.00324496328830719
2019-07-17,-0.0022279739379882806
2019-07-18,0.005113047361373902
2019-07-19,-0.007721734046936035
2019-07-22,0.013778001070022583
2019-07-23,0.012390142679214478
2019-07-24,0.007089635729789734
2019-07-25,-0.010983392596244812
2019-07-26,0.006535637378692627
2019-07-29,0.0007500052452087
2019-07-30,-0.002262657880783081
2019-07-31,-0.010947051644325257
2019-08-01,-0.011893323063850403
2019-08-02,-0.013056290149688721
2019-08-05,-0.04352943897247315
2019-08-06,0.014771902561187746
2019-08-07,0.0025340557098388673
2019-08-08,0.023348838090896606
2019-08-09,-0.010525760054588319
2019-08-12,-0.012303072214126586
2019-08-13,0.026480239629745484
2019-08-14,-0.03329750597476959
2019-08-15,-0.0025689035654067995
2019-08-16,0.030792635679244996
2019-08-19,0.026069754362106325
2019-08-20,-0.008527073264122009
2019-08-21,0.011138945817947388
2019-08-22,-0.0002375900745392
2019-08-23,-0.037642601132392886
2019-08-26,0.015177977085113526
2019-08-27,-0.008872413635253906
2019-08-28,0.0033862084150314328
2019-08-29,0.021439409255981444
2019-08-30,0.0006294280290604
2019-09-03,-0.01358107626438141
2019-09-04,0.01626787781715393
2019-09-05,0.02763776183128357
2019-09-06,-0.002495962381362915
2019-09-09,0.004089954495429993
2019-09-10,0.005180579423904419
2019-09-11,0.01075507402420044
2019-09-12,0.003388345241546631
2019-09-13,-0.004904213547706605
2019-09-16,-0.004187962412834168
2019-09-17,0.0034448087215423586
2019-09-18,0.004792207479476928
2019-09-19,-0.0012931019067764283
2019-09-20,-0.012658712267875672
2019-09-23,0.003028282523155213
2019-09-24,-0.010126161575317382
2019-09-25,0.01580181121826172
2019-09-26,-0.0035107493400573734
2019-09-27,-0.010675904154777526
2019-09-30,0.011590769886970519
2019-10-01,-0.00742453932762146
2019-10-02,-0.017419666051864624
2019-10-03,0.015723857283592223
2019-10-04,0.01639004945755005
2019-10-07,-0.0001355618238449
2019-10-08,-0.018949079513549804
2019-10-09,0.014104008674621584
2019-10-10,0.010611265897750854
2019-10-11,0.015016269683837891
2019-10-14,0.0002215027809143
2019-10-15,0.019592544436454775
2019-10-16,-0.005848547816276551
2019-10-17,0.0010532379150390626
2019-10-18,-0.007186344265937805
2019-10-21,0.016724032163619996
2019-10-22,-0.0036846905946731567
2019-10-23,0.005251139402389526
2019-10-24,0.00728132426738739
2019-10-25,0.014106774330139162
2019-10-28,0.012267607450485229
2019-10-29,-0.012022224068641663
2019-10-30,0.002793097496032715
2019-10-31,0.0001922369003296
2019-11-01,0.014115428924560547
2019-11-04,0.012694251537322999
2019-11-05,-0.0012004435062408449
2019-11-06,-0.0022079914808273314
2019-11-07,0.005255955457687377
2019-11-08,0.003901129961013794
2019-11-11,0.00180586576461792
2019-11-12,0.002226269245147705
2019-11-13,0.00107000470161438
2019-11-14,0.0010711967945098875
2019-11-15,0.0030264794826507565
2019-11-18,0.011174112558364868
2019-11-19,-0.00480593740940094
2019-11-20,-0.0019257992506027221
2019-11-21,-0.002195930480957031
2019-11-22,0.001966434717178345
2019-11-25,0.018876838684082034
2019-11-26,-0.003890922665596009
2019-11-27,0.0062391400337219235
2019-11-29,-0.004365268349647522
2019-12-02,-0.014428627490997315
2019-12-03,-0.00931251049041748
2019-12-04,0.008690255880355834
2019-12-05,0.004237562417984009
2019-12-06,0.014752340316772462
2019-12-09,-0.005313760042190552
2019-12-10,0.0027202457189559937
2019-12-11,0.006284847855567932
2019-12-12,0.01495344638824463
2019-12-13,0.004206374287605286
2019-12-16,0.008544611930847167
2019-12-17,0.0028806835412979125
2019-12-18,-0.0001882821321487
2019-12-19,0.0074705004692077635
2019-12-20,0.006070217490196228
2019-12-23,0.003805434703826904
2019-12-24,0.0004427641630173
2019-12-26,0.009877139329910278
2019-12-27,-0.0015070229768753053
2019-12-30,-0.0058894485235214235
2019-12-31,0.005764085054397583
2020-01-02,0.01747300624847412
2020-01-03,-0.01186000406742096
2020-01-06,0.0039299756288528435
2020-01-07,-0.004005852341651916
2020-01-08,0.010348278284072875
2020-01-09,0.012194919586181642
2020-01-10,-0.0014485538005828856
2020-01-13,0.016895037889480588
2020-01-14,-0.007346549630165101
2020-01-15,-0.002744284272193909
2020-01-16,0.012278121709823609
2020-01-17,0.005953413248062134
2020-01-21,-0.005436941981315614
2020-01-22,0.0012843966484069826
2020-01-23,0.004960262775421142
2020-01-24,-0.010180276632308959
2020-01-27,-0.023406505584716797
2020-01-28,0.022739440202713013
2020-01-29,0.006824159622192383
2020-01-30,0.009251469373703004
2020-01-31,-0.029026433825492862
2020-02-03,0.010966065526008607
2020-02-04,0.026587080955505375
2020-02-05,0.00895325243473053
2020-02-06,0.011417782306671143
2020-02-07,-0.006415736675262451
2020-02-10,0.018516176939010618
2020-02-11,-0.0028671950101852414
2020-02-12,0.010740911960601807
2020-02-13,-0.004715782403945923
2020-02-14,0.016117572784423828
2020-02-18,0.0002647697925568
2020-02-19,0.01935995817184448
2020-02-20,-0.010811913013458251
2020-02-21,-0.026417988538742068
2020-02-24,-0.045799657702445984
2020-02-25,-0.03205386698246002
2020-02-26,0.011263507604598998
2020-02-27,-0.058069008588790896
2020-02-28,0.012608063220977784
2020-03-02,0.05810503959655762
2020-03-03,-0.037469121813774105
2020-03-04,0.04479209184646606
2020-03-05,-0.034615764021873476
2020-03-06,-0.025924143195152287
2020-03-09,-0.08423499464988708
2020-03-10,0.06726202368736267
2020-03-11,-0.04557294249534607
2020-03-12,-0.09958780109882354
2020-03-13,0.12801618576049806
2020-03-16,-0.14477436244487765
2020-03-17,0.07009509801864625
2020-03-18,-0.053330677747726436
2020-03-19,0.015046447515487671
2020-03-20,-0.04167074263095855
2020-03-23,-0.012923696637153625
2020-03-24,0.1135499656200409
2020-03-25,0.0012154579162597652
2020-03-26,0.057462877035141
2020-03-27,-0.03927601277828217
2020-03-30,0.04366894364356995
2020-03-31,-0.013743171095848083
2020-04-01,-0.05380561947822571
2020-04-02,0.028614014387130734
2020-04-03,-0.021547245979309085
2020-04-06,0.08021238446235657
2020-04-07,-0.010438820719718933
2020-04-08,0.026113873720169066
2020-04-09,0.01456192135810852
2020-04-13,0.0026749312877655043
2020-04-14,0.0357612133026123
2020-04-15,-0.017676803469657897
2020-04-16,0.01436920762062073
2020-04-17,0.014731273055076599
2020-04-20,-0.021861404180526733
2020-04-21,-0.039192935824394225
2020-04-22,0.03185827732086182
2020-04-23,-0.005417102575302124
2020-04-24,0.02001744508743286
2020-04-27,0.013261976838111877
2020-04-28,-0.013621181249618532
2020-04-29,0.03227582573890686
2020-04-30,-0.0009746491909027
2020-05-01,-0.024901050329208377
2020-05-04,0.014299234747886658
2020-05-05,0.009276369214057924
2020-05-06,0.003961277008056641
2020-05-07,0.012165051698684691
2020-05-08,0.01735847592353821
2020-05-11,0.008812716603279114
2020-05-12,-0.022933045029640196
2020-05-13,-0.015199390053749085
2020-05-14,0.017085343599319458
2020-05-15,0.011539614200592041
2020-05-18,0.02690560817718506
2020-05-19,-0.006404852867126465
2020-05-20,0.01911401748657227
2020-05-21,-0.012149709463119508
2020-05-22,0.006559690833091735
2020-05-26,0.0013220667839050296
2020-05-27,0.007923603057861326
2020-05-28,-0.0038621962070465093
2020-05-29,0.008299118280410767
2020-06-01,0.0035358011722564694
2020-06-02,0.006177079677581787
2020-06-03,0.010814183950424194
2020-06-04,-0.0026934027671813967
2020-06-05,0.027066421508789063
2020-06-08,0.005255669355392456
2020-06-09,0.010313996672630311
2020-06-10,0.01587997078895569
2020-06-11,-0.05877234935760498
2020-06-12,0.013130128383636475
2020-06-15,0.013564485311508178
2020-06-16,0.014544320106506347
2020-06-17,-0.0002033859491348
2020-06-18,0.0016303598880767823
2020-06-19,-0.004550629854202271
2020-06-22,0.018554648756980895
2020-06-23,0.007915133237838745
2020-06-24,-0.0228270947933197
2020-06-25,0.018826669454574587
2020-06-26,-0.03153102099895477
2020-06-29,0.012300479412078858
2020-06-30,0.018578207492828368
2020-07-01,0.0014430195093154906
2020-07-02,0.0049444794654846195
2020-07-06,0.022895866632461546
2020-07-07,-0.008800652623176575
2020-07-08,0.02103474736213684
2020-07-09,0.004459884762763978
2020-07-10,0.008844590187072754
2020-07-13,-0.01617359220981598
2020-07-14,0.01494782567024231
2020-07-15,0.002160704135894774
2020-07-16,-0.009908807277679442
2020-07-17,-0.002802783250808715
2020-07-20,0.0219746857881546
2020-07-21,-0.0067137181758880615
2020-07-22,0.006197583675384521
2020-07-23,-0.02952204942703247
2020-07-24,-0.002898368239402771
2020-07-27,0.012533000111579894
2020-07-28,-0.010605853796005248
2020-07-29,0.01769339442253113
2020-07-30,0.0011290609836578371
2020-07-31,0.028144973516464233
2020-08-03,0.02801629900932312
2020-08-04,0.0015890955924987788
2020-08-05,0.005084466934204101
2020-08-06,0.014638590812683107
2020-08-07,-0.00914652943611145
2020-08-10,0.0003907710313797
2020-08-11,-0.015422409772872925
2020-08-12,0.027150371670722963
2020-08-13,0.002785104513168335
2020-08-14,0.0021946758031845095
2020-08-17,0.010889807343482973
2020-08-18,0.0005184650421143
2020-08-19,-0.0034708380699157715
2020-08-20,0.010077476501464845
2020-08-21,0.02045736312866211
2020-08-24,0.01009904146194458
2020-08-25,0.0028536200523376467
2020-08-26,0.00856488347053528
2020-08-27,0.006146195530891418
2020-08-28,0.011977872252464295
2020-08-31,0.0039267480373382565
2020-09-01,0.019963479042053225
2020-09-02,0.011674436926841737
2020-09-03,-0.05969138443470001
2020-09-04,-0.0073652982711792
2020-09-08,-0.05090432465076447
2020-09-09,0.038470113277435304
2020-09-10,-0.025660043954849245
2020-09-11,-0.005365949869155884
2020-09-14,0.02488071918487549
2020-09-15,0.002424928545951844
2020-09-16,-0.01914142668247223
2020-09-17,-0.010449552536010744
2020-09-18,-0.017482289671897886
2020-09-21,0.009339681267738343
2020-09-22,0.01176864504814148
2020-09-23,-0.03276610970497131
2020-09-24,0.009777474403381349
2020-09-25,0.02732750177383423
2020-09-28,0.017229402065277098
2020-09-29,-0.0036477297544479366
2020-09-30,0.014664989709854125
2020-10-01,0.007942670583724975
2020-10-02,-0.023561683297157292
2020-10-05,0.02749287486076355
2020-10-06,-0.014778435230255127
2020-10-07,0.01754135489463806
2020-10-08,0.003273358941078186
2020-10-09,0.00994439125061035
2020-10-12,0.03333878517150879
2020-10-13,-0.008080008625984191
2020-10-14,-0.005981376767158509
2020-10-15,-0.002066078782081604
2020-10-16,-0.006169596314430237
2020-10-19,-0.02192758023738861
2020-10-20,0.007446670532226563
2020-10-21,-0.004735150933265686
2020-10-22,0.0014086365699768066
2020-10-23,0.005322292447090149
2020-10-26,-0.020181956887245178
2020-10-27,0.007681995630264283
2020-10-28,-0.04480129778385162
2020-10-29,0.02057039141654968
2020-10-30,-0.024497395753860476
2020-11-02,0.005428865551948547
2020-11-03,0.02325589060783386
2020-11-04,0.03294136822223663
2020-11-05,0.03120814561843872
2020-11-06,0.0038431346416473388
2020-11-09,-0.0015445590019226069
2020-11-10,-0.022537556290626527
2020-11-11,0.02317497730255127
2020-11-12,-0.004587465524673462
2020-11-13,0.001988255977630615
2020-11-16,0.012400388717651367
2020-11-17,-0.008783629536628722
2020-11-18,-0.00896310806274414
2020-11-19,0.004085367918014527
2020-11-20,-0.012686178088188171
2020-11-23,-0.0017503201961517334
2020-11-24,0.013939327001571654
2020-11-25,0.004353481531143189
2020-11-27,0.0026189565658569338
2020-11-30,0.0012456387281417852
2020-12-01,0.014041876792907713
2020-12-02,0.005266615748405456
2020-12-03,-0.004754596948623657
2020-12-04,0.0038128584623336793
2020-12-07,0.0028289854526519775
2020-12-08,0.0000922501087189
2020-12-09,-0.018892690539360046
2020-12-10,0.0011126339435577393
2020-12-11,0.0011408448219299315
2020-12-14,0.0021043986082077025
2020-12-15,0.01780768632888794
2020-12-16,0.004781320691108704
2020-12-17,0.0029875248670578
2020-12-18,-0.007284975051879883
2020-12-21,0.013676038384437561
2020-12-22,0.0052870303392410275
2020-12-23,-0.004729166626930237
2020-12-24,0.003570577502250671
2020-12-28,0.012255215644836427
2020-12-29,-0.0042394489049911496
2020-12-30,-0.0011235415935516354
2020-12-31,0.0003364622592926
2021-01-04,-0.014058658480644226
2021-01-05,0.009623324871063231
2021-01-06,-0.01874814033508301
2021-01-07,0.034365522861480716
2021-01-08,0.0036934494972229
2021-01-11,-0.001816025376319885
2021-01-12,-0.002910006046295166
2021-01-13,0.006936860084533691
2021-01-14,-0.012166771292686462
2021-01-15,-0.01281183362007141
2021-01-19,0.008918944001197816
2021-01-20,0.022393769025802614
2021-01-21,0.016253706812858582
2021-01-22,0.001184150576591492
2021-01-25,0.008737054467201234
2021-01-26,-0.0005709886550903
2021-01-27,-0.016918092966079712
2021-01-28,0.003719145059585571
2021-01-29,-0.022249823808670043
2021-02-01,0.01982925534248352
2021-02-02,0.013007643818855287
2021-02-03,0.0031466782093048096
2021-02-04,0.012554723024368287
2021-02-05,-0.0013528376817703248
2021-02-08,0.016459548473358156
2021-02-09,-0.0034333139657974246
2021-02-10,0.0049317508935928355
2021-02-11,0.0076529145240783695
2021-02-12,0.0000323295593262
2021-02-16,0.0030711024999618536
2021-02-17,-0.008354791998863222
2021-02-18,-0.0037439018487930294
2021-02-19,0.0009702444076538
2021-02-22,-0.02154451906681061
2021-02-23,-0.003190729022026062
2021-02-24,0.009699738025665284
2021-02-25,-0.03670754730701446
2021-02-26,0.005624300241470337
2021-03-01,0.02725422382354736
2021-03-02,-0.016414019465446475
2021-03-03,-0.020919871330261228
2021-03-04,-0.015812796354293824
2021-03-05,0.012637883424758911
2021-03-08,-0.027656656503677365
2021-03-09,0.03433668613433838
2021-03-10,-0.0003827333450317
2021-03-11,0.018354901671409605
2021-03-12,-0.0034969121217727664
2021-03-15,0.010478112101554872
2021-03-16,0.005804595351219178
2021-03-17,0.0004904121160507
2021-03-18,-0.024123948812484742
2021-03-19,-0.0022493481636047356
2021-03-22,0.01567237973213196
2021-03-23,-0.0044704735279083255
2021-03-24,-0.01337275207042694
2021-03-25,-0.0012103170156478884
2021-03-26,0.015505027770996093
2021-03-29,-0.0016482472419738767
2021-03-30,-0.0064825773239135746
2021-03-31,0.014745500683784486
2021-04-01,0.018739557266235354
2021-04-05,0.018319493532180788
2021-04-06,-0.003543645143508911
2021-04-07,0.011997789144515991
2021-04-08,0.01150917410850525
2021-04-09,0.011001241207122802
2021-04-12,0.0077244013547897354
2021-04-13,0.013439714908599855
2021-04-14,-0.015717834234237674
2021-04-15,0.022327017784118653
2021-04-16,-0.0006075769662857
2021-04-19,-0.008945685625076293
2021-04-20,-0.010570907592773439
2021-04-21,0.008168643712997437
2021-04-22,-0.017365273833274842
2021-04-23,0.018464601039886477
2021-04-26,0.004597383737564086
2021-04-27,-0.0007994651794434
2021-04-28,-0.009014663100242615
2021-04-29,0.002300465106964111
2021-04-30,-0.01054370403289795
2021-05-03,-0.0006805747747421
2021-05-04,-0.018282783031463624
2021-05-05,0.0026667982339859007
2021-05-06,0.011616009473800658
2021-05-07,0.009653240442276001
2021-05-10,-0.020562732219696046
2021-05-11,-0.006077739596366882
2021-05-12,-0.025450903177261352
2021-05-13,0.013000142574310303
2021-05-14,0.02331831455230713
2021-05-17,-0.006173151731491088
2021-05-18,-0.010472601652145386
2021-05-19,-0.0005274057388306
2021-05-20,0.01783527433872223
2021-05-21,0.0017543107271194465
2021-05-24,0.019664204120635985
2021-05-25,-0.0008810877799988
2021-05-26,0.0006199270486832
2021-05-27,-0.005547401309013367
2021-05-28,0.00897083878517151
2021-06-01,-0.0011778026819229128
2021-06-02,0.008030316233634949
2021-06-03,-0.002820512652397156
2021-06-04,0.018711441755294798
2021-06-07,0.0026454776525497437
2021-06-08,-0.0019579440355300902
2021-06-09,-0.0014034360647201538
2021-06-10,0.0007206112146378
2021-06-11,0.007828885316848755
2021-06-14,0.008044743537902832
2021-06-15,-0.008187142014503478
2021-06-16,0.0004959255456924
2021-06-17,0.01170176863670349
2021-06-18,-0.009948796033859253
2021-06-21,0.009032851457595826
2021-06-22,0.011485978960990906
2021-06-23,0.0017849653959274292
2021-06-24,0.004618719220161438
2021-06-25,-0.0018972814083099364
2021-06-28,0.017227518558502197
2021-06-29,0.005682164430618286
2021-06-30,0.0019412189722061153
2021-07-01,0.005622297525405884
2021-07-02,0.014191552996635437
2021-07-06,0.0029614001512527468
2021-07-07,0.004081648588180541
2021-07-08,-0.01295642554759979
2021-07-09,0.011615943908691407
2021-07-12,0.005686977505683899
2021-07-13,-0.0000300318002701
2021-07-14,0.0030648559331893925
2021-07-15,-0.011438721418380737
2021-07-16,-0.016861215233802795
2021-07-19,-0.01033796966075897
2021-07-20,0.011737805604934691
2021-07-21,0.013524264097213745
2021-07-22,0.006934502720832825
2021-07-23,0.006968975067138671
2021-07-26,-0.0011372566223144533
2021-07-27,-0.007668942213058472
2021-07-28,-0.0000704318284988
2021-07-29,0.0049207210540771484
2021-07-30,-0.004592278599739074
2021-08-02,0.0009950667619705
2021-08-03,0.00876525640487671
2021-08-04,0.001049536466598511
2021-08-05,0.009238654375076295
2021-08-06,0.0006384521722794
2021-08-09,-0.002042517066001892
2021-08-10,-0.003988367319107056
2021-08-11,0.0006761014461517
2021-08-12,0.010812371969223022
2021-08-13,0.004413387179374695
2021-08-16,0.0018919050693511964
2021-08-17,-0.010556235909461975
2021-08-18,-0.0152094304561615
2021-08-19,0.012715664505958556
2021-08-20,0.02083830833435059
2021-08-23,0.017013829946517945
2021-08-24,-0.002152314782142639
2021-08-25,0.0046518266201019285
2021-08-26,-0.005216246843338013
2021-08-27,0.010017210245132448
2021-08-30,0.0095502108335495
2021-08-31,-0.006830850243568421
2021-09-01,0.0014425158500671388
2021-09-02,0.0020609110593795775
2021-09-03,0.004097899794578553
2021-09-07,0.0006909936666489
2021-09-08,-0.006198179721832276
2021-09-09,-0.005580514669418335
2021-09-10,-0.009763213992118836
2021-09-13,0.0019218802452087406
2021-09-14,-0.0026483386754989624
2021-09-15,0.008914560079574585
2021-09-16,-0.0012649863958358765
2021-09-17,-0.01389462947845459
2021-09-20,-0.02416236102581024
2021-09-21,0.002419593930244446
2021-09-22,0.018302232027053833
2021-09-23,0.014324390888214111
2021-09-24,-0.0016111731529235842
2021-09-27,-0.007581064105033874
2021-09-28,-0.027706009149551396
2021-09-29,0.0004206418991089
2021-09-30,-0.0060952544212341305
2021-10-01,0.013584738969802855
2021-10-04,-0.02316589653491974
2021-10-05,0.01982666254043579
2021-10-06,0.00872151255607605
2021-10-07,0.009624963998794556
2021-10-08,-0.003154933452606201
2021-10-11,-0.006229570508003235
2021-10-12,-0.005176112055778503
2021-10-13,0.0010454028844833377
2021-10-14,0.02302228808403015
2021-10-15,0.008174365758895874
2021-10-18,0.009166112542152407
2021-10-19,0.008123195171356202
2021-10-20,0.0011064410209655762
2021-10-21,0.007637175917625427
2021-10-22,-0.0004465162754059
2021-10-25,0.003026211261749268
2021-10-26,0.016679161787033082
2021-10-27,0.003800460696220398
2021-10-28,0.014877116680145262
2021-10-29,0.005975094437599183
2021-11-01,-0.0008855223655701
2021-11-02,0.01027606725692749
2021-11-03,0.005563569068908691
2021-11-04,0.02377278506755829
2021-11-05,0.0005908340215683
2021-11-08,0.007405000925064088
2021-11-09,-0.002742570638656616
2021-11-10,-0.01778843998908997
2021-11-11,0.007507511973381043
2021-11-12,0.0072713553905487055
2021-11-15,-0.003086352348327637
2021-11-16,0.004924380779266357
2021-11-17,-0.003117311000823975
2021-11-18,0.024433112144470217
2021-11-19,0.011635601520538332
2021-11-22,-0.005122244358062744
2021-11-23,0.001495358347892761
2021-11-24,0.00606147050857544
2021-11-26,-0.029040834307670592
2021-11-29,0.02382134199142456
2021-11-30,-0.005937600135803222
2021-12-01,-0.011313298344612123
2021-12-02,0.007868736982345581
2021-12-03,-0.02079114615917206
2021-12-06,0.007110917568206787
2021-12-07,0.03682586550712586
2021-12-08,0.0007073521614075
2021-12-09,-0.011779832839965821
2021-12-10,0.012986555695533752
2021-12-13,-0.024063202738761905
2021-12-14,-0.008785262703895569
2021-12-15,0.028130781650543217
2021-12-16,-0.029681774973869327
2021-12-17,-0.011610132455825806
2021-12-20,-0.009917223453521728
2021-12-21,0.025081688165664674
2021-12-22,0.012665659189224245
2021-12-23,0.005130892992019653
2021-12-27,0.023327064514160153
2021-12-28,-0.00601176917552948
2021-12-29,-0.0013626694679260256
2021-12-30,-0.0068242549896240234
2021-12-31,-0.004778090119361878
2022-01-03,0.013953906297683715
2022-01-04,-0.007341131567955018
2022-01-05,-0.03338205814361572
2022-01-06,-0.0005373984575272
2022-01-07,-0.0053401410579681395
2022-01-10,0.0012919843196868895
2022-01-11,0.009323233366012573
2022-01-12,0.005818670988082885
2022-01-13,-0.027763175964355468
2022-01-14,-0.0006893187761307
2022-01-18,-0.027466878294944763
2022-01-19,-0.015027186274528505
2022-01-20,-0.014268234372138977
2022-01-21,-0.019800499081611633
2022-01-24,-0.0004433751106262
2022-01-25,-0.018657556176185607
2022-01-26,0.012042677402496338
2022-01-27,-0.008758005499839782
2022-01-28,0.037698316574096676
2022-01-31,0.027888280153274537
2022-02-01,0.0028012961149215697
2022-02-02,0.010726016759872437
2022-02-03,-0.028937125205993654
2022-02-04,0.011169734597206115
2022-02-07,-0.0017525762319564814
2022-02-08,0.014745491743087768
2022-02-09,0.02307373881340027
2022-02-10,-0.02290838658809662
2022-02-11,-0.030554908514022826
2022-02-14,0.0010935068130493166
2022-02-15,0.03339884281158447
2022-02-16,-0.0000786364078522
2022-02-17,-0.034415170550346375
2022-02-18,-0.012073934078216553
2022-02-22,-0.008643043041229247
2022-02-23,-0.0273173987865448
2022-02-24,0.027183240652084353
2022-02-25,0.01585266590118408
2022-02-28,-0.0030967980623245236
2022-03-01,-0.021511077880859375
2022-03-02,0.021823722124099734
2022-03-03,-0.010042721033096313
2022-03-04,-0.021721309423446654
2022-03-07,-0.039400285482406615
2022-03-08,-0.006338053941726684
2022-03-09,0.044189417362213136
2022-03-10,-0.014865496754646301
2022-03-11,-0.02102048695087433
2022-03-14,-0.01645585596561432
2022-03-15,0.038470917940139765
2022-03-16,0.036845159530639646
2022-03-17,0.008296227455139159
2022-03-18,0.024854597449302674
2022-03-21,0.0026765763759613037
2022-03-22,0.0126692533493042
2022-03-23,-0.01332874596118927
2022-03-24,0.03238552808761597
2022-03-25,-0.0006218314170837
2022-03-28,0.010801571607589723
2022-03-29,0.013856351375579834
2022-03-30,-0.01123921275138855
2022-03-31,-0.01859548091888428
2022-04-01,-0.00442289412021637
2022-04-04,0.017209386825561522
2022-04-05,-0.022068083286285404
2022-04-06,-0.02909938991069794
2022-04-07,0.0006808191537857
2022-04-08,-0.013279220461845398
2022-04-11,-0.02974965274333954
2022-04-12,-0.005894786119461059
2022-04-13,0.012397715449333192
2022-04-14,-0.02603866159915924
2022-04-18,0.008067810535430908
2022-04-19,0.017126572132110596
2022-04-20,-0.00536123812198639
2022-04-21,-0.021555781364440918
2022-04-22,-0.02803511321544647
2022-04-25,0.012576216459274293
2022-04-26,-0.03865916430950165
2022-04-27,0.006160801649093627
2022-04-28,0.03795439600944519
2022-04-29,-0.04247383773326874
2022-05-02,0.019657564163208012
2022-05-03,0.004648667573928832
2022-05-04,0.03452603220939636
2022-05-05,-0.04855731725692749
2022-05-06,-0.004111066460609436
