date,ticker,close_price
2019-10-15,AAPL,56.55499267578125
2019-10-16,AAPL,56.326683044433594
2019-10-17,AAPL,56.545387268066406
2019-10-18,AAPL,56.816959381103516
2019-10-21,AAPL,57.80231857299805
2019-10-22,AAPL,57.67013168334961
2019-10-23,AAPL,58.44399642944336
2019-10-24,AAPL,58.540138244628906
2019-10-25,AAPL,59.261146545410156
2019-10-28,AAPL,59.85475540161133
2019-10-29,AAPL,58.4704475402832
2019-10-30,AAPL,58.463218688964844
2019-10-31,AAPL,59.78506088256836
2019-11-01,AAPL,61.48180389404297
2019-11-04,AAPL,61.88557434082031
2019-11-05,AAPL,61.7966423034668
2019-11-06,AAPL,61.82307052612305
2019-11-07,AAPL,62.53659439086914
2019-11-08,AAPL,62.70774841308594
2019-11-11,AAPL,63.204315185546875
2019-11-12,AAPL,63.146453857421875
2019-11-13,AAPL,63.75151062011719
2019-11-14,AAPL,63.31038284301758
2019-11-15,AAPL,64.06246948242188
2019-11-18,AAPL,64.38548278808594
2019-11-19,AAPL,64.19023132324219
2019-11-20,AAPL,63.44294357299805
2019-11-21,AAPL,63.15851974487305
2019-11-22,AAPL,63.10306930541992
2019-11-25,AAPL,64.20951843261719
2019-11-26,AAPL,63.70811462402344
2019-11-27,AAPL,64.56385040283203
2019-11-29,AAPL,64.42161560058594
2019-12-02,AAPL,63.67677688598633
2019-12-03,AAPL,62.54141616821289
2019-12-04,AAPL,63.09343338012695
2019-12-05,AAPL,64.01907348632812
2019-12-06,AAPL,65.25567626953125
2019-12-09,AAPL,64.34209442138672
2019-12-10,AAPL,64.7181396484375
2019-12-11,AAPL,65.27014923095703
2019-12-12,AAPL,65.43646240234375
2019-12-13,AAPL,66.32594299316406
2019-12-16,AAPL,67.46129608154297
2019-12-17,AAPL,67.59390258789062
2019-12-18,AAPL,67.43238830566406
2019-12-19,AAPL,67.4999008178711
2019-12-20,AAPL,67.36007690429688
2019-12-23,AAPL,68.45929718017578
2019-12-24,AAPL,68.52437591552734
2019-12-26,AAPL,69.88389587402344
2019-12-27,AAPL,69.85739135742188
2019-12-30,AAPL,70.27201843261719
2019-12-31,AAPL,70.78543090820312
2020-01-02,AAPL,72.40052795410156
2020-01-03,AAPL,71.6966552734375
2020-01-06,AAPL,72.2679443359375
2020-01-07,AAPL,71.92803192138672
2020-01-08,AAPL,73.08509063720703
2020-01-09,AAPL,74.63749694824219
2020-01-10,AAPL,74.80624389648438
2020-01-13,AAPL,76.4044189453125
2020-01-14,AAPL,75.37269592285156
2020-01-15,AAPL,75.04969024658203
2020-01-16,AAPL,75.98979949951172
2020-01-17,AAPL,76.83109283447266
2020-01-21,AAPL,76.31043243408203
2020-01-22,AAPL,76.58279418945312
2020-01-23,AAPL,76.95161437988281
2020-01-24,AAPL,76.7298355102539
2020-01-27,AAPL,74.47359466552734
2020-01-28,AAPL,76.58041381835938
2020-01-29,AAPL,78.18340301513672
2020-01-30,AAPL,78.07010650634766
2020-01-31,AAPL,74.60857391357422
2020-02-03,AAPL,74.40367889404297
2020-02-04,AAPL,76.8600082397461
2020-02-05,AAPL,77.48676300048828
2020-02-06,AAPL,78.39311981201172
2020-02-07,AAPL,77.32755279541016
2020-02-10,AAPL,77.69480895996094
2020-02-11,AAPL,77.22605895996094
2020-02-12,AAPL,79.06000518798828
2020-02-13,AAPL,78.49700927734375
2020-02-14,AAPL,78.5163345336914
2020-02-18,AAPL,77.07865905761719
2020-02-19,AAPL,78.1949691772461
2020-02-20,AAPL,77.39276885986328
2020-02-21,AAPL,75.64098358154297
2020-02-24,AAPL,72.04801940917969
2020-02-25,AAPL,69.60759735107422
2020-02-26,AAPL,70.71184539794922
2020-02-27,AAPL,66.08951568603516
2020-02-28,AAPL,66.05086517333984
2020-03-02,AAPL,72.20022583007812
2020-03-03,AAPL,69.90721893310547
2020-03-04,AAPL,73.14981842041016
2020-03-05,AAPL,70.77706146240234
2020-03-06,AAPL,69.83714294433594
2020-03-09,AAPL,64.31356811523438
2020-03-10,AAPL,68.9455337524414
2020-03-11,AAPL,66.55101776123047
2020-03-12,AAPL,59.97880554199219
2020-03-13,AAPL,67.16475677490234
2020-03-16,AAPL,58.52421188354492
2020-03-17,AAPL,61.09752655029297
2020-03-18,AAPL,59.60186767578125
2020-03-19,AAPL,59.14518737792969
2020-03-20,AAPL,55.390323638916016
2020-03-23,AAPL,54.21360397338867
2020-03-24,AAPL,59.652618408203125
2020-03-25,AAPL,59.32399368286133
2020-03-26,AAPL,62.44579315185547
2020-03-27,AAPL,59.86039733886719
2020-03-30,AAPL,61.56869888305664
2020-03-31,AAPL,61.44306182861328
2020-04-01,AAPL,58.2100944519043
2020-04-02,AAPL,59.181434631347656
2020-04-03,AAPL,58.33091354370117
2020-04-06,AAPL,63.4195442199707
2020-04-07,AAPL,62.68499755859375
2020-04-08,AAPL,64.28941345214844
2020-04-09,AAPL,64.75332641601562
2020-04-13,AAPL,66.02429962158203
2020-04-14,AAPL,69.35871124267578
2020-04-15,AAPL,68.72566986083984
2020-04-16,AAPL,69.271728515625
2020-04-17,AAPL,68.3318099975586
2020-04-20,AAPL,66.9134521484375
2020-04-21,AAPL,64.84513854980469
2020-04-22,AAPL,66.71293640136719
2020-04-23,AAPL,66.45439147949219
2020-04-24,AAPL,68.37289428710938
2020-04-27,AAPL,68.42121887207031
2020-04-28,AAPL,67.3121337890625
2020-04-29,AAPL,69.52301788330078
2020-04-30,AAPL,70.98970031738281
2020-05-01,AAPL,69.8468017578125
2020-05-04,AAPL,70.8350601196289
2020-05-05,AAPL,71.89820098876953
2020-05-06,AAPL,72.63999938964844
2020-05-07,AAPL,73.3914566040039
2020-05-08,AAPL,75.1382827758789
2020-05-11,AAPL,76.32061767578125
2020-05-12,AAPL,75.44841003417969
2020-05-13,AAPL,74.53743743896484
2020-05-14,AAPL,74.99535369873047
2020-05-15,AAPL,74.55197143554688
2020-05-18,AAPL,76.30850219726562
2020-05-19,AAPL,75.8675537109375
2020-05-20,AAPL,77.3430404663086
2020-05-21,AAPL,76.76641845703125
2020-05-22,AAPL,77.26068115234375
2020-05-26,AAPL,76.73735046386719
2020-05-27,AAPL,77.07169342041016
2020-05-28,AAPL,77.10563659667969
2020-05-29,AAPL,77.03048706054688
2020-06-01,AAPL,77.97781372070312
2020-06-02,AAPL,78.33880615234375
2020-06-03,AAPL,78.77007293701172
2020-06-04,AAPL,78.09168243408203
2020-06-05,AAPL,80.3158187866211
2020-06-08,AAPL,80.79067993164062
2020-06-09,AAPL,83.34190368652344
2020-06-10,AAPL,85.4860610961914
2020-06-11,AAPL,81.3818588256836
2020-06-12,AAPL,82.08444213867188
2020-06-15,AAPL,83.09962463378906
2020-06-16,AAPL,85.30192565917969
2020-06-17,AAPL,85.18321990966797
2020-06-18,AAPL,85.21715545654297
2020-06-19,AAPL,84.73016357421875
2020-06-22,AAPL,86.94702911376953
2020-06-23,AAPL,88.80289459228516
2020-06-24,AAPL,87.2353286743164
2020-06-25,AAPL,88.39342498779297
2020-06-26,AAPL,85.67745971679688
2020-06-29,AAPL,87.65205383300781
2020-06-30,AAPL,88.38375091552734
2020-07-01,AAPL,88.21656799316406
2020-07-02,AAPL,88.21656799316406
2020-07-06,AAPL,90.57636260986328
2020-07-07,AAPL,90.29533386230469
2020-07-08,AAPL,92.3983154296875
2020-07-09,AAPL,92.79566192626953
2020-07-10,AAPL,92.9579849243164
2020-07-13,AAPL,92.5291519165039
2020-07-14,AAPL,94.06036376953125
2020-07-15,AAPL,94.70723724365234
2020-07-16,AAPL,93.54187774658203
2020-07-17,AAPL,93.35289764404297
2020-07-20,AAPL,95.32022857666016
2020-07-21,AAPL,94.00462341308594
2020-07-22,AAPL,94.26871490478516
2020-07-23,AAPL,89.97795867919922
2020-07-24,AAPL,89.75504302978516
2020-07-27,AAPL,91.88226318359375
2020-07-28,AAPL,90.37284088134766
2020-07-29,AAPL,92.10515594482422
2020-07-30,AAPL,93.21967315673828
2020-07-31,AAPL,102.97869110107422
2020-08-03,AAPL,105.57351684570312
2020-08-04,AAPL,106.27852630615234
2020-08-05,AAPL,106.66377258300781
2020-08-06,AAPL,110.38517761230469
2020-08-07,AAPL,107.87548828125
2020-08-10,AAPL,109.44345092773438
2020-08-11,AAPL,106.1886215209961
2020-08-12,AAPL,109.71771240234375
2020-08-13,AAPL,111.65945434570312
2020-08-14,AAPL,111.5599365234375
2020-08-17,AAPL,111.2686767578125
2020-08-18,AAPL,112.19584655761719
2020-08-19,AAPL,112.33661651611328
2020-08-20,AAPL,114.8293228149414
2020-08-21,AAPL,120.74676513671875
2020-08-24,AAPL,122.19093322753906
2020-08-25,AAPL,121.18850708007812
2020-08-26,AAPL,122.8365707397461
2020-08-27,AAPL,121.36812591552734
2020-08-28,AAPL,121.17152404785156
2020-08-31,AAPL,125.28069305419922
2020-09-01,AAPL,130.27093505859375
2020-09-02,AAPL,127.57196044921875
2020-09-03,AAPL,117.35844421386719
2020-09-04,AAPL,117.43611145019531
2020-09-08,AAPL,109.53324127197266
2020-09-09,AAPL,113.90214538574219
2020-09-10,AAPL,110.1837158203125
2020-09-11,AAPL,108.73712921142578
2020-09-14,AAPL,111.99925994873047
2020-09-15,AAPL,112.17401123046875
2020-09-16,AAPL,108.86336517333984
2020-09-17,AAPL,107.12548828125
2020-09-18,AAPL,103.72744750976562
2020-09-21,AAPL,106.87308502197266
2020-09-22,AAPL,108.55266571044922
2020-09-23,AAPL,103.99932861328125
2020-09-24,AAPL,105.06725311279297
2020-09-25,AAPL,109.00898742675781
2020-09-28,AAPL,111.61090850830078
2020-09-29,AAPL,110.76626586914062
2020-09-30,AAPL,112.4361343383789
2020-10-01,AAPL,113.38760375976562
2020-10-02,AAPL,109.7274169921875
2020-10-05,AAPL,113.10604858398438
2020-10-06,AAPL,109.86334228515625
2020-10-07,AAPL,111.72740936279297
2020-10-08,AAPL,111.62061309814453
2020-10-09,AAPL,113.56234741210938
2020-10-12,AAPL,120.7759017944336
2020-10-13,AAPL,117.57202911376953
2020-10-14,AAPL,117.659423828125
2020-10-15,AAPL,117.19338989257812
2020-10-16,AAPL,115.55260467529297
2020-10-19,AAPL,112.60118865966797
2020-10-20,AAPL,114.08661651611328
2020-10-21,AAPL,113.46527862548828
2020-10-22,AAPL,112.37789916992188
2020-10-23,AAPL,111.6885757446289
2020-10-26,AAPL,111.69828033447266
2020-10-27,AAPL,113.203125
2020-10-28,AAPL,107.96044158935547
2020-10-29,AAPL,111.96039581298828
2020-10-30,AAPL,105.6886215209961
2020-11-02,AAPL,105.60124206542969
2020-11-03,AAPL,107.22259521484375
2020-11-04,AAPL,111.60118865966797
2020-11-05,AAPL,115.56233215332031
2020-11-06,AAPL,115.43104553222656
2020-11-09,AAPL,113.12611389160156
2020-11-10,AAPL,112.78572845458984
2020-11-11,AAPL,116.20906066894531
2020-11-12,AAPL,115.93675994873047
2020-11-13,AAPL,115.98539733886719
2020-11-16,AAPL,116.996826171875
2020-11-17,AAPL,116.11183166503906
2020-11-18,AAPL,114.78915405273438
2020-11-19,AAPL,115.38241577148438
2020-11-20,AAPL,114.11811065673828
2020-11-23,AAPL,110.72392272949219
2020-11-24,AAPL,112.00770568847656
2020-11-25,AAPL,112.84407043457031
2020-11-27,AAPL,113.38870239257812
2020-11-30,AAPL,115.78116607666016
2020-12-01,AAPL,119.35039520263672
2020-12-02,AAPL,119.70050811767578
2020-12-03,AAPL,119.5643539428711
2020-12-04,AAPL,118.89329528808594
2020-12-07,AAPL,120.35210418701172
2020-12-08,AAPL,120.9648208618164
2020-12-09,AAPL,118.43618774414062
2020-12-10,AAPL,119.85610961914062
2020-12-11,AAPL,119.04890441894531
2020-12-14,AAPL,118.43618774414062
2020-12-15,AAPL,124.36869049072266
2020-12-16,AAPL,124.30062866210938
2020-12-17,AAPL,125.16616821289062
2020-12-18,AAPL,123.18219757080078
2020-12-21,AAPL,124.70909881591797
2020-12-22,AAPL,128.25889587402344
2020-12-23,AAPL,127.36414337158203
2020-12-24,AAPL,128.34640502929688
2020-12-28,AAPL,132.9368133544922
2020-12-29,AAPL,131.16677856445312
2020-12-30,AAPL,130.04833984375
2020-12-31,AAPL,129.046630859375
2021-01-04,AAPL,125.85670471191406
2021-01-05,AAPL,127.41276550292969
2021-01-06,AAPL,123.12385559082031
2021-01-07,AAPL,127.32521057128906
2021-01-08,AAPL,128.4242401123047
2021-01-11,AAPL,125.4384994506836
2021-01-12,AAPL,125.26343536376953
2021-01-13,AAPL,127.29607391357422
2021-01-14,AAPL,125.37042236328125
2021-01-15,AAPL,123.6490249633789
2021-01-19,AAPL,124.320068359375
2021-01-20,AAPL,128.40476989746094
2021-01-21,AAPL,133.1118621826172
2021-01-22,AAPL,135.25148010253906
2021-01-25,AAPL,138.99571228027344
2021-01-26,AAPL,139.2291717529297
2021-01-27,AAPL,138.1593475341797
2021-01-28,AAPL,133.32582092285156
2021-01-29,AAPL,128.33670043945312
2021-02-01,AAPL,130.45681762695312
2021-02-02,AAPL,131.28347778320312
2021-02-03,AAPL,130.26229858398438
2021-02-04,AAPL,133.61753845214844
2021-02-05,AAPL,133.20362854003906
2021-02-08,AAPL,133.34974670410156
2021-02-09,AAPL,132.47312927246094
2021-02-10,AAPL,131.86924743652344
2021-02-11,AAPL,131.6160125732422
2021-02-12,AAPL,131.84974670410156
2021-02-16,AAPL,129.7264862060547
2021-02-17,AAPL,127.43759155273438
2021-02-18,AAPL,126.33697509765625
2021-02-19,AAPL,126.4928207397461
2021-02-22,AAPL,122.72344207763672
2021-02-23,AAPL,122.58707427978516
2021-02-24,AAPL,122.09033203125
2021-02-25,AAPL,117.84371948242188
2021-02-26,AAPL,118.10672760009766
2021-03-01,AAPL,124.46688842773438
2021-03-02,AAPL,121.86631774902344
2021-03-03,AAPL,118.88590240478516
2021-03-04,AAPL,117.00609588623047
2021-03-05,AAPL,118.26252746582031
2021-03-08,AAPL,113.3341293334961
2021-03-09,AAPL,117.94113159179688
2021-03-10,AAPL,116.8600082397461
2021-03-11,AAPL,118.78850555419922
2021-03-12,AAPL,117.88269805908203
2021-03-15,AAPL,120.76570129394531
2021-03-16,AAPL,122.30461883544922
2021-03-17,AAPL,121.51569366455078
2021-03-18,AAPL,117.39569091796875
2021-03-19,AAPL,116.86972045898438
2021-03-22,AAPL,120.18131256103516
2021-03-23,AAPL,119.3534164428711
2021-03-24,AAPL,116.96710968017578
2021-03-25,AAPL,117.4541244506836
2021-03-26,AAPL,118.05799865722656
2021-03-29,AAPL,118.23333740234375
2021-03-30,AAPL,116.78207397460938
2021-03-31,AAPL,118.97356414794922
2021-04-01,AAPL,119.80143737792969
2021-04-05,AAPL,122.62602233886719
2021-04-06,AAPL,122.92797088623047
2021-04-07,AAPL,124.57403564453125
2021-04-08,AAPL,126.97004699707031
2021-04-09,AAPL,129.54139709472656
2021-04-12,AAPL,127.8271713256836
2021-04-13,AAPL,130.93421936035156
2021-04-14,AAPL,128.5966796875
2021-04-15,AAPL,131.00238037109375
2021-04-16,AAPL,130.67123413085938
2021-04-19,AAPL,131.3335418701172
2021-04-20,AAPL,129.6485595703125
2021-04-21,AAPL,130.0284423828125
2021-04-22,AAPL,128.50897216796875
2021-04-23,AAPL,130.82711791992188
2021-04-26,AAPL,131.21669006347656
2021-04-27,AAPL,130.895263671875
2021-04-28,AAPL,130.10635375976562
2021-04-29,AAPL,130.00894165039062
2021-04-30,AAPL,128.0414581298828
2021-05-03,AAPL,129.09336853027344
2021-05-04,AAPL,124.52535247802734
2021-05-05,AAPL,124.76884460449219
2021-05-06,AAPL,126.3661880493164
2021-05-07,AAPL,127.03939056396484
2021-05-10,AAPL,123.76119232177734
2021-05-11,AAPL,122.84410095214844
2021-05-12,AAPL,119.78053283691406
2021-05-13,AAPL,121.92698669433594
2021-05-14,AAPL,124.34658813476562
2021-05-17,AAPL,123.19532012939453
2021-05-18,AAPL,121.80990600585938
2021-05-19,AAPL,121.65380859375
2021-05-20,AAPL,124.20999908447266
2021-05-21,AAPL,122.37578582763672
2021-05-24,AAPL,124.0051040649414
2021-05-25,AAPL,123.80998229980469
2021-05-26,AAPL,123.76119232177734
2021-05-27,AAPL,122.22942352294922
2021-05-28,AAPL,121.57575225830078
2021-06-01,AAPL,121.25376892089844
2021-06-02,AAPL,122.01477813720703
2021-06-03,AAPL,120.53178405761719
2021-06-04,AAPL,122.8245849609375
2021-06-07,AAPL,122.8343276977539
2021-06-08,AAPL,123.65387725830078
2021-06-09,AAPL,124.03438568115234
2021-06-10,AAPL,123.03922271728516
2021-06-11,AAPL,124.2490005493164
2021-06-14,AAPL,127.30278778076172
2021-06-15,AAPL,126.48326110839844
2021-06-16,AAPL,126.98086547851562
2021-06-17,AAPL,128.58090209960938
2021-06-18,AAPL,127.28331756591797
2021-06-21,AAPL,129.07847595214844
2021-06-22,AAPL,130.7175750732422
2021-06-23,AAPL,130.44444274902344
2021-06-24,AAPL,130.1614532470703
2021-06-25,AAPL,129.86875915527344
2021-06-28,AAPL,131.4981231689453
2021-06-29,AAPL,133.01034545898438
2021-06-30,AAPL,133.62501525878906
2021-07-01,AAPL,133.92747497558594
2021-07-02,AAPL,136.5519561767578
2021-07-06,AAPL,138.5618133544922
2021-07-07,AAPL,141.0497283935547
2021-07-08,AAPL,139.75205993652344
2021-07-09,AAPL,141.5765838623047
2021-07-12,AAPL,140.98143005371094
2021-07-13,AAPL,142.09368896484375
2021-07-14,AAPL,145.51820373535156
2021-07-15,AAPL,144.86448669433594
2021-07-16,AAPL,142.8253936767578
2021-07-19,AAPL,138.98133850097656
2021-07-20,AAPL,142.5912322998047
2021-07-21,AAPL,141.8594970703125
2021-07-22,AAPL,143.22540283203125
2021-07-23,AAPL,144.9425506591797
2021-07-26,AAPL,145.36209106445312
2021-07-27,AAPL,143.19613647460938
2021-07-28,AAPL,141.44972229003906
2021-07-29,AAPL,142.09368896484375
2021-07-30,AAPL,142.3083038330078
2021-08-02,AAPL,141.97653198242188
2021-08-03,AAPL,143.7717742919922
2021-08-04,AAPL,143.3717498779297
2021-08-05,AAPL,143.47906494140625
2021-08-06,AAPL,142.7950897216797
2021-08-09,AAPL,142.74624633789062
2021-08-10,AAPL,142.2675018310547
2021-08-11,AAPL,142.52151489257812
2021-08-12,AAPL,145.482177734375
2021-08-13,AAPL,145.68736267089844
2021-08-16,AAPL,147.66114807128906
2021-08-17,AAPL,146.75242614746094
2021-08-18,AAPL,143.0100555419922
2021-08-19,AAPL,143.34225463867188
2021-08-20,AAPL,144.7981719970703
2021-08-23,AAPL,146.2834014892578
2021-08-24,AAPL,146.19544982910156
2021-08-25,AAPL,144.96429443359375
2021-08-26,AAPL,144.1630859375
2021-08-27,AAPL,145.19882202148438
2021-08-30,AAPL,149.6153564453125
2021-08-31,AAPL,148.3549041748047
2021-09-01,AAPL,149.01930236816406
2021-09-02,AAPL,150.13320922851562
2021-09-03,AAPL,150.76834106445312
2021-09-07,AAPL,153.10365295410156
2021-09-08,AAPL,151.55979919433594
2021-09-09,AAPL,150.54360961914062
2021-09-10,AAPL,145.56033325195312
2021-09-13,AAPL,146.1270751953125
2021-09-14,AAPL,144.72979736328125
2021-09-15,AAPL,145.61895751953125
2021-09-16,AAPL,145.3844757080078
2021-09-17,AAPL,142.71694946289062
2021-09-20,AAPL,139.66836547851562
2021-09-21,AAPL,140.14715576171875
2021-09-22,AAPL,142.51177978515625
2021-09-23,AAPL,143.4693145751953
2021-09-24,AAPL,143.55726623535156
2021-09-27,AAPL,142.04273986816406
2021-09-28,AAPL,138.6619415283203
2021-09-29,AAPL,139.56088256835938
2021-09-30,AAPL,138.26132202148438
2021-10-01,AAPL,139.38497924804688
2021-10-04,AAPL,135.95535278320312
2021-10-05,AAPL,137.88023376464844
2021-10-06,AAPL,138.7498779296875
2021-10-07,AAPL,140.01034545898438
2021-10-08,AAPL,139.62928771972656
2021-10-11,AAPL,139.54132080078125
