Date,AAPL,MSFT,NVDA,JPM,SPY
2019-02-04,40.669403076171875,98.7099838256836,3.6984710693359375,85.9845199584961,244.58287048339844
2019-02-05,41.36524200439453,100.09161376953125,3.717560052871704,85.6051254272461,245.6080322265625
2019-02-06,41.379486083984375,98.980712890625,3.7931761741638184,85.5638656616211,245.2843017578125
2019-02-07,40.59578323364258,98.27123260498047,3.654837131500244,84.44215393066406,242.946044921875
2019-02-08,40.643489837646484,98.6446533203125,3.6734304428100586,83.60088348388672,243.24278259277344
2019-02-11,40.409751892089844,98.25257110595703,3.630789041519165,83.2049560546875,243.377685546875
2019-02-12,40.757965087890625,99.78353881835938,3.7478067874908447,84.62361145019531,246.5074005126953
2019-02-13,40.588626861572266,99.70885467529297,3.790200710296631,85.02774047851562,247.30775451660156
2019-02-14,40.736507415771484,99.7928695678711,3.8311078548431396,84.47515106201172,246.75918579101562
2019-02-15,40.645877838134766,101.02509307861328,3.900773525238037,87.05675506591797,249.4481964111328
2019-02-19,40.76750946044922,100.97844696044922,3.8834190368652344,86.75157928466797,249.8798065185547
2019-02-20,41.029869079589844,100.45343780517578,3.930771827697754,87.17223358154297,250.38356018066406
2019-02-21,40.798519134521484,102.57218170166016,3.861849784851074,86.99076843261719,249.49322509765625
2019-02-22,41.25406265258789,104.0346908569336,3.9466381072998047,86.60310363769531,251.0400390625
2019-02-25,41.55458450317383,104.61595153808594,3.9342432022094727,87.5103759765625,251.3818359375
2019-02-26,41.57841873168945,105.33782958984375,3.8948230743408203,86.84228515625,251.20188903808594
2019-02-27,41.70722579956055,105.15970611572266,3.8529245853424072,86.73507690429688,251.093994140625
2019-02-28,41.29698944091797,105.0284423828125,3.828355550765991,86.07524108886719,250.6263427734375
2019-03-01,41.7310676574707,105.49720764160156,3.8827061653137207,86.13298034667969,252.19117736816406
2019-03-04,41.94095230102539,105.24407958984375,3.890895128250122,85.93502044677734,251.2738800048828
2019-03-05,41.864627838134766,104.71910095214844,3.8844430446624756,85.86902618408203,250.93209838867188
2019-03-06,41.62375259399414,104.76594543457031,3.773508071899414,85.54739379882812,249.41220092773438
2019-03-07,41.1419563293457,103.4909439086914,3.7042675018310547,84.92877197265625,247.32591247558594
2019-03-08,41.239749908447266,103.60343170166016,3.738516092300415,84.9617691040039,246.83111572265625
2019-03-11,42.66838455200195,105.77845764160156,3.9991002082824707,86.06698608398438,250.41053771972656
2019-03-12,43.14778137207031,106.51908111572266,4.03334903717041,85.81129455566406,251.3548126220703
2019-03-13,43.338600158691406,107.3440933227539,4.184734344482422,86.09998321533203,253.01858520507812
2019-03-14,43.82036209106445,107.42842102050781,4.10879373550415,86.88350677490234,252.85665893554688
2019-03-15,44.390380859375,108.66596221923828,4.214269638061523,87.88152313232422,254.10594177246094
2019-03-18,44.84354782104492,110.22222137451172,4.192926406860352,88.40937805175781,255.02731323242188
2019-03-19,44.4881706237793,110.2972183227539,4.360690593719482,88.08773040771484,255.09054565429688
2019-03-20,44.876949310302734,110.17533111572266,4.328180313110352,86.20719146728516,254.32272338867188
2019-03-21,46.52977752685547,112.70660400390625,4.564940929412842,84.8463134765625,257.1952209472656
2019-03-22,45.56621551513672,109.73469543457031,4.405116081237793,82.28118896484375,252.2451934814453
2019-03-25,45.01527404785156,110.30659484863281,4.312793254852295,81.59662628173828,252.05543518066406
2019-03-26,44.55017852783203,110.54096221923828,4.389481067657471,82.41317749023438,253.93429565429688
2019-03-27,44.950870513916016,109.47222900390625,4.380298137664795,82.13273620605469,252.6065673828125
2019-03-28,45.010501861572266,109.6222152709961,4.398911476135254,83.06475830078125,253.5640106201172
2019-03-29,45.303855895996094,110.56909942626953,4.456239223480225,83.4936294555664,255.162841796875
2019-04-01,45.61152267456055,111.58159637451172,4.52374267578125,86.30616760253906,258.18878173828125
2019-04-02,46.27457046508789,111.74097442626953,4.541611194610596,86.71857452392578,258.3152770996094
2019-04-03,46.5917854309082,112.47221374511719,4.681085586547852,86.89178466796875,258.7217712402344
2019-04-04,46.67287826538086,111.90034484863281,4.672152519226074,87.73119354248047,259.4083251953125
2019-04-05,46.98530578613281,112.3972396850586,4.738911151885986,87.52342224121094,260.66387939453125
2019-04-08,47.724674224853516,112.4346923828125,4.759757995605469,87.80599212646484,260.8625793457031
2019-04-09,47.58156967163086,111.82534790039062,4.6969709396362305,87.15773010253906,259.5256652832031
2019-04-10,47.848690032958984,112.67845916748047,4.767453193664551,87.5483627319336,260.4109191894531
2019-04-11,47.45038986206055,112.80970764160156,4.75355339050293,88.28804016113281,260.33868408203125
2019-04-12,47.43132400512695,113.3909683227539,4.715582847595215,92.42692565917969,262.10009765625
2019-04-15,47.517173767089844,113.48471069335938,4.583800792694092,91.37142944335938,261.9284973144531
2019-04-16,47.521949768066406,113.22221374511719,4.670910835266113,92.33549499511719,262.10009765625
2019-04-17,48.447349548339844,114.15974426269531,4.648078918457031,94.99504852294922,261.4587707519531
2019-04-18,48.621456146240234,115.65972900390625,4.623509883880615,94.29690551757812,261.9735412597656
2019-04-22,48.78125,116.02535247802734,4.677364826202393,94.41325378417969,262.1994323730469
2019-04-23,49.48483657836914,117.6003646850586,4.731964111328125,94.52960968017578,264.5570983886719
2019-04-24,49.40851593017578,117.1972427368164,4.74437141418457,94.3717041015625,263.9699401855469
2019-04-25,48.96012878417969,121.0784912109375,4.638648509979248,94.42158508300781,263.80731201171875
2019-04-26,48.72639465332031,121.77225494384766,4.4197587966918945,95.1363296508789,265.0358581542969
2019-04-29,48.800331115722656,121.65975952148438,4.450531482696533,96.50764465332031,265.4513244628906
2019-04-30,47.860626220703125,122.4378662109375,4.491976261138916,96.44947052001953,265.5868225097656
2019-05-01,50.20988082885742,119.88785552978516,4.478823661804199,95.70979309082031,263.59063720703125
2019-05-02,49.88314437866211,118.3222427368164,4.54632568359375,95.91755676269531,263.0213928222656
2019-05-03,50.50324630737305,120.8441162109375,4.541859149932861,96.50764465332031,265.59588623046875
2019-05-06,49.72334289550781,120.1409683227539,4.463436126708984,95.65159606933594,264.5028991699219
2019-05-07,48.382957458496094,117.67536163330078,4.29616641998291,94.08911895751953,260.0857849121094
2019-05-08,48.39248275756836,117.6659927368164,4.316269874572754,93.59046173095703,259.7244873046875
2019-05-09,47.8725471496582,117.65662384033203,4.22369909286499,93.51566314697266,258.93853759765625
2019-05-10,47.209346771240234,119.18475341796875,4.189697742462158,93.50735473632812,260.2393798828125
2019-05-13,44.46556854248047,115.6409683227539,3.932340383529663,90.96419525146484,253.6994171142578
2019-05-14,45.169490814208984,116.93475341796875,4.021435737609863,91.68724060058594,255.99383544921875
2019-05-15,45.7105712890625,118.58142852783203,3.960385322570801,91.33816528320312,257.4933166503906
2019-05-16,45.50944900512695,121.31965637207031,3.975522994995117,92.51004791259766,259.8780212402344
2019-05-17,45.2508659362793,120.51043701171875,3.8846912384033203,92.06124877929688,258.1978454589844
2019-05-20,43.83588409423828,118.7696304321289,3.7660634517669678,92.54328918457031,256.4906921386719
2019-05-21,44.67626190185547,119.40951538085938,3.8482091426849365,92.85909271240234,258.8031311035156
2019-05-22,43.76166915893555,120.1340560913086,3.7772319316864014,92.10279083251953,258.0081787109375
2019-05-23,43.014671325683594,118.73200225830078,3.6561214923858643,90.2909927368164,254.855712890625
2019-05-24,42.84946060180664,118.78846740722656,3.602266788482666,91.18028259277344,255.4337921142578
2019-05-28,42.67228698730469,118.71316528320312,3.5570998191833496,90.1912612915039,253.0581817626953
2019-05-29,42.468780517578125,117.56519317626953,3.4828948974609375,89.94193267822266,251.3599090576172
2019-05-30,42.689048767089844,118.30857849121094,3.456310272216797,88.97783660888672,252.04638671875
2019-05-31,41.91571044921875,116.37955474853516,3.3656227588653564,88.06364440917969,248.65005493164062
2019-06-03,41.49193572998047,112.7662124633789,3.3238818645477295,88.47917938232422,248.01780700683594
2019-06-04,43.00988006591797,115.89026641845703,3.5529603958129883,91.20520782470703,253.4014434814453
2019-06-05,43.70420837402344,118.40264892578125,3.510225772857666,91.5293197631836,255.59634399414062
2019-06-06,44.34585952758789,120.27517700195312,3.5723400115966797,91.72880554199219,257.2584228515625
2019-06-07,45.526206970214844,123.64389038085938,3.615074872970581,90.72315979003906,259.8327941894531
2019-06-10,46.10800552368164,124.77301788330078,3.6878740787506104,91.70386505126953,261.0252380371094
2019-06-11,46.64191818237305,124.30254364013672,3.7455153465270996,91.9864273071289,260.9619140625
2019-06-12,46.49348831176758,123.72856140136719,3.6324667930603027,90.81460571289062,260.5012512207031
2019-06-13,46.483890533447266,124.50959014892578,3.683649778366089,91.03898620605469,261.576171875
2019-06-14,46.14631271362305,124.63190460205078,3.593708038330078,91.27169799804688,261.2872009277344
2019-06-17,46.421653747558594,125.00830078125,3.603398323059082,90.77304077148438,261.3864440917969
2019-06-18,47.51341247558594,127.18195343017578,3.798438549041748,92.01138305664062,264.1234436035156
2019-06-19,47.37454605102539,127.6806640625,3.80440092086792,91.34650421142578,264.7196044921875
2019-06-20,47.75524139404297,128.86631774902344,3.828749895095825,91.57920837402344,267.24884033203125
2019-06-21,47.59241485595703,128.8851318359375,3.7706098556518555,90.95588684082031,266.8603820800781
2019-06-24,47.5445442199707,129.64724731445312,3.7929720878601074,90.30760955810547,266.53369140625
2019-06-25,46.82387924194336,125.5540542602539,3.763653516769409,89.55960845947266,263.9195861816406
2019-06-26,47.836639404296875,126.02452087402344,3.95695424079895,90.15802001953125,263.65625
2019-06-27,47.8222770690918,126.23152923583984,4.055593490600586,90.45719909667969,264.5912170410156
2019-06-28,47.38652420043945,126.0527572631836,4.080438137054443,92.91728210449219,265.95269775390625
2019-07-01,48.255619049072266,127.67125701904297,4.128638744354248,94.47975158691406,268.3672790527344
2019-07-02,48.53813552856445,128.51812744140625,4.0307464599609375,94.57947540283203,269.0660705566406
2019-07-03,48.94038009643555,129.34619140625,4.043665885925293,94.4288330078125,271.2173156738281
2019-07-05,48.89728927612305,128.9697723388672,3.9810547828674316,94.98961639404297,270.9087219238281
2019-07-08,47.889312744140625,128.87567138671875,3.906019926071167,94.47068786621094,269.4200439453125
2019-07-09,48.18140411376953,128.40524291992188,3.9085052013397217,94.87244415283203,269.7559814453125
2019-07-10,48.65786361694336,129.71316528320312,3.9768314361572266,94.59622192382812,271.0448303222656
2019-07-11,48.30350112915039,130.2306671142578,4.131374359130859,95.50017547607422,271.68023681640625
2019-07-12,48.674617767333984,130.70115661621094,4.164417266845703,96.50456237792969,272.89654541015625
2019-07-15,49.13191604614258,130.70115661621094,4.155970096588135,95.3327865600586,272.9873962402344
2019-07-16,48.9619255065918,128.9886474609375,4.151249408721924,96.3539047241211,272.1068420410156
2019-07-17,48.68658447265625,128.2263946533203,4.216594219207764,95.4080810546875,270.255126953125
2019-07-18,49.23965835571289,128.3675537109375,4.228271007537842,95.97724914550781,271.2445068359375
2019-07-19,48.5046272277832,128.5557403564453,4.185039520263672,95.0314712524414,269.7377624511719
2019-07-22,49.6131591796875,130.25889587402344,4.256595611572266,95.6424331665039,270.400390625
2019-07-23,50.001014709472656,131.06809997558594,4.364426612854004,97.39176940917969,272.33367919921875
2019-07-24,49.96031188964844,132.41372680664062,4.43896484375,97.78514862060547,273.6136474609375
2019-07-25,49.565277099609375,131.91500854492188,4.307778358459473,96.84770965576172,272.3064880371094
2019-07-26,49.73765182495117,132.99716186523438,4.349767684936523,97.27460479736328,274.1309509277344
2019-07-29,50.202125549316406,132.7054901123047,4.343557357788086,96.96488189697266,273.6318359375
2019-07-30,49.98664855957031,132.06558227539062,4.359209060668945,96.74727630615234,272.96002197265625
2019-07-31,51.006587982177734,128.2263946533203,4.191997051239014,97.09043884277344,269.9737548828125
2019-08-01,49.90285110473633,129.91078186035156,4.097583770751953,94.52926635742188,267.62274169921875
2019-08-02,48.84699249267578,128.81924438476562,4.004905700683594,94.52088165283203,265.6077575683594
2019-08-05,46.28996658325195,124.40607452392578,3.7465102672576904,91.70860290527344,257.62017822265625
2019-08-06,47.1662483215332,126.73969268798828,3.785269260406494,92.42843627929688,261.2326965332031
2019-08-07,47.6546745300293,127.29486846923828,3.8235318660736084,90.41966247558594,261.3870544433594
2019-08-08,48.705753326416016,130.6917724609375,3.9321088790893555,91.95135498046875,266.51544189453125
2019-08-09,48.30438995361328,129.5814208984375,3.8307371139526367,91.85091400146484,264.7001037597656
2019-08-12,48.18181610107422,127.7747802734375,3.7629082202911377,90.12671661376953,261.4778747558594
2019-08-13,50.22224426269531,130.4188995361328,3.8771989345550537,91.51612854003906,265.54425048828125
2019-08-14,48.72736740112305,126.49137115478516,3.7286205291748047,87.71620178222656,257.6927490234375
2019-08-15,48.48463821411133,126.20816040039062,3.6963212490081787,88.05098724365234,258.37347412109375
2019-08-16,49.628623962402344,128.52125549316406,3.9644086360931396,90.1601791381836,262.185791015625
2019-08-19,50.55389404296875,130.6737823486328,4.2431793212890625,90.9720687866211,265.34454345703125
2019-08-20,50.55629348754883,129.58802795410156,4.170877456665039,89.81704711914062,263.31134033203125
2019-08-21,51.104244232177734,131.03256225585938,4.254359245300293,90.06814575195312,265.4534606933594
2019-08-22,51.061004638671875,130.07894897460938,4.26057243347168,90.99720001220703,265.3717956542969
2019-08-23,48.700927734375,125.93437957763672,4.035966396331787,88.73731231689453,258.5550537109375
2019-08-26,49.62620544433594,127.87921905517578,4.110751628875732,89.44877624511719,261.4142761230469
2019-08-27,49.06624221801758,128.1530303955078,4.0200629234313965,88.50294494628906,260.388671875
2019-08-28,49.39548873901367,127.98307800292969,4.009616374969482,89.3901596069336,262.22210693359375
2019-08-29,50.23185348510742,130.3999786376953,4.153369426727295,91.41568756103516,265.57147216796875
2019-08-30,50.16696548461914,130.15451049804688,4.166051864624023,91.95135498046875,265.4534606933594
2019-09-03,49.43635559082031,128.4362335205078,4.0829854011535645,90.86328887939453,263.9013366699219
2019-09-04,50.275108337402344,129.93740844726562,4.197141170501709,91.95970153808594,266.896728515625
2019-09-05,51.25807189941406,132.22213745117188,4.470219612121582,94.05218505859375,270.3277893066406
2019-09-06,51.253265380859375,131.32522583007812,4.443110466003418,94.25306701660156,270.53656005859375
2019-09-09,51.47197341918945,129.83355712890625,4.4891204833984375,96.58824157714844,270.6727294921875
2019-09-10,52.08000183105469,128.47401428222656,4.555772304534912,97.81861877441406,270.6092224121094
2019-09-11,53.73589324951172,128.5117950439453,4.584374904632568,98.08647155761719,272.5334777832031
2019-09-12,53.615718841552734,129.83355712890625,4.582881927490234,98.6890869140625,273.4774169921875
2019-09-13,52.57269287109375,129.64468383789062,4.524934768676758,100.63092041015625,273.2958984375
2019-09-16,52.84906768798828,128.71006774902344,4.481907367706299,99.73532104492188,272.45172119140625
2019-09-17,53.04133987426758,129.71078491210938,4.503296375274658,99.24150848388672,273.1416320800781
2019-09-18,53.5388298034668,130.7776641845703,4.476186752319336,100.23751831054688,273.3049621582031
2019-09-19,53.103824615478516,133.18515014648438,4.400582313537598,99.91947174072266,273.28680419921875
2019-09-20,52.327537536621094,131.64622497558594,4.294880390167236,99.51768493652344,271.99560546875
2019-09-23,52.56547164916992,131.3629913330078,4.348351955413818,99.5009536743164,271.9317932128906
2019-09-24,52.31554412841797,129.70135498046875,4.290903568267822,98.2036361694336,269.7979736328125
2019-09-25,53.120635986328125,131.5706787109375,4.432664394378662,98.76441192626953,271.3937072753906
2019-09-26,52.84666061401367,131.7406005859375,4.410529613494873,97.95254516601562,270.8283996582031
2019-09-27,52.58951187133789,130.0318145751953,4.271753787994385,98.53005981445312,269.369384765625
2019-09-30,53.82721710205078,131.2591552734375,4.329201698303223,98.50495147705078,270.6186828613281
2019-10-01,53.976226806640625,129.40872192382812,4.327463150024414,96.71379852294922,267.3996887207031
2019-10-02,52.62315368652344,127.12397003173828,4.303586483001709,94.78872680664062,262.6761779785156
2019-10-03,53.07018280029297,128.66287231445312,4.509266376495361,94.65373992919922,264.8282470703125
2019-10-04,54.557823181152344,130.3999786376953,4.5256805419921875,96.70391845703125,268.41192626953125
2019-10-07,54.56984329223633,129.45591735839844,4.584374904632568,96.49298095703125,267.2537841796875
2019-10-08,53.9305534362793,128.08692932128906,4.407793998718262,94.34156036376953,263.10479736328125
2019-10-09,54.56263732910156,130.51329040527344,4.494344711303711,95.02496337890625,265.6033630371094
2019-10-10,55.29804992675781,131.32522583007812,4.5520429611206055,96.35798645019531,267.3996887207031
2019-10-11,56.768890380859375,131.8728485107422,4.625659465789795,97.98632049560547,270.1719055175781
2019-10-14,56.68717956542969,131.75009155273438,4.639089107513428,98.24787139892578,269.8708801269531
2019-10-15,56.55499267578125,133.6571807861328,4.883814811706543,101.20922088623047,272.5427551269531
2019-10-16,56.32667922973633,132.56199645996094,4.830094814300537,100.9729995727539,272.10504150390625
2019-10-17,56.54537582397461,131.88221740722656,4.832083225250244,101.53825378417969,272.907470703125
2019-10-18,56.81694030761719,129.72970581054688,4.737576484680176,101.71543884277344,271.712890625
2019-10-21,57.80231857299805,130.69265747070312,4.874860763549805,104.23808288574219,273.5549621582031
2019-10-22,57.670135498046875,128.74781799316406,4.8649139404296875,105.28426361083984,272.66131591796875
2019-10-23,58.44398880004883,129.5692138671875,4.851981163024902,105.56268310546875,273.4546813964844
2019-10-24,58.540138244628906,132.1182861328125,4.896001815795898,105.48673248291016,273.9013977050781
2019-10-25,59.261131286621094,132.8641357421875,5.087006092071533,106.3304214477539,275.0230407714844
2019-10-28,59.85475158691406,136.1306915283203,5.142965316772461,106.73538208007812,276.5732116699219
2019-10-29,58.47043991088867,134.84671020507812,5.04671573638916,106.66790008544922,276.4911804199219
2019-10-30,58.46323013305664,136.52728271484375,5.048705577850342,106.07733154296875,277.3392028808594
2019-10-31,59.785057067871094,135.3565673828125,4.999463081359863,105.39392852783203,276.6005859375
2019-11-01,61.4818000793457,135.68701171875,5.038509368896484,107.82376098632812,279.1630554199219
2019-11-04,61.88555908203125,136.4706268310547,5.235234260559082,108.68434143066406,280.28460693359375
2019-11-05,61.7966423034668,136.38568115234375,5.213099956512451,108.92057800292969,279.9745788574219
2019-11-06,61.823062896728516,136.00799560546875,5.163856029510498,109.08929443359375,280.03839111328125
2019-11-07,62.536582946777344,136.19680786132812,5.181513786315918,109.67987823486328,281.023193359375
2019-11-08,62.70774459838867,137.80181884765625,5.167587757110596,110.0005111694336,281.7162780761719
2019-11-11,63.204322814941406,137.94342041015625,5.177535533905029,109.61239624023438,281.1781921386719
2019-11-12,63.14643859863281,138.8497314453125,5.213099956512451,108.97120666503906,281.7710266113281
2019-11-13,63.75149154663086,139.07632446289062,5.187235355377197,108.3974838256836,281.86212158203125
2019-11-14,63.31037902832031,139.78445434570312,5.21757698059082,108.49871826171875,282.2724914550781
2019-11-15,64.06246185302734,141.58766174316406,5.078301429748535,109.28336334228516,284.31512451171875
2019-11-18,64.3854751586914,141.93701171875,5.279503345489502,110.20294952392578,284.52484130859375
2019-11-19,64.19023132324219,141.98419189453125,5.1728105545043945,110.16922760009766,284.4427490234375
2019-11-20,63.44294357299805,141.7378387451172,5.252145767211914,109.36772155761719,283.38494873046875
2019-11-21,63.15851974487305,141.605224609375,5.227275848388672,109.62081909179688,282.92901611328125
2019-11-22,63.10307312011719,141.70945739746094,5.244934558868408,110.34638214111328,283.5582275390625
2019-11-25,64.2094955444336,143.26303100585938,5.501597881317139,110.93700408935547,285.7558898925781
2019-11-26,63.7081298828125,144.02090454101562,5.396893501281738,111.08883666992188,286.4032897949219
2019-11-27,64.5638656616211,144.29566955566406,5.431735992431641,111.41789245605469,287.679931640625
2019-11-29,64.42164611816406,143.40521240234375,5.39440393447876,111.16477966308594,286.6130065917969
2019-12-02,63.6767692565918,141.6715850830078,5.207986354827881,110.92012023925781,284.1783447265625
2019-12-03,62.54140853881836,141.44419860839844,5.168413162231445,109.49427032470703,282.2724914550781
2019-12-04,63.093421936035156,141.95574951171875,5.212216854095459,111.65409088134766,284.0141906738281
2019-12-05,64.0190658569336,142.03155517578125,5.195293426513672,112.26155853271484,284.52484130859375
2019-12-06,65.25569152832031,143.75567626953125,5.2806620597839355,113.93209838867188,287.1236877441406
2019-12-09,64.34208679199219,143.38623046875,5.2806620597839355,113.40057373046875,286.22088623046875
2019-12-10,64.71817779541016,143.16830444335938,5.325710296630859,113.47650146484375,285.90179443359375
2019-12-11,65.2701416015625,143.70831298828125,5.409337043762207,113.20649719238281,286.71337890625
2019-12-12,65.43647003173828,145.16722106933594,5.576838493347168,116.44627380371094,289.1844787597656
2019-12-13,66.32597351074219,146.3892364501953,5.5748467445373535,115.42543029785156,289.3578186035156
2019-12-16,67.46133422851562,147.3365020751953,5.603717803955078,115.87256622314453,291.3456115722656
2019-12-17,67.59387969970703,146.54078674316406,5.681869983673096,116.581298828125,291.4095764160156
2019-12-18,67.43240356445312,146.23768615722656,5.712233543395996,116.4631576538086,291.42779541015625
2019-12-19,67.4998779296875,147.50709533691406,5.86032247543335,115.88101959228516,292.6222839355469
2019-12-20,67.36006927490234,149.11753845214844,5.957638263702393,115.78820037841797,293.90521240234375
2019-12-23,68.45928955078125,149.11753845214844,5.943948745727539,115.75443267822266,294.3543395996094
2019-12-24,68.52438354492188,149.08908081054688,5.938971042633057,116.0750961303711,294.36346435546875
2019-12-26,69.88389587402344,150.31112670898438,5.953157424926758,117.30683898925781,295.9303894042969
2019-12-27,69.85738372802734,150.58584594726562,5.895416259765625,117.39124298095703,295.8570251464844
2019-12-30,70.27201080322266,149.2880401611328,5.782172203063965,116.96096801757812,294.2259826660156
2019-12-31,70.78546142578125,149.3922119140625,5.856339454650879,117.6105728149414,294.9407043457031
2020-01-02,72.40050506591797,152.15838623046875,5.971076965332031,119.03642272949219,297.6990051269531
2020-01-03,71.69664001464844,150.26373291015625,5.8755059242248535,117.46556854248047,295.44476318359375
2020-01-06,72.26791381835938,150.6521759033203,5.900143623352051,117.3721923828125,296.5718078613281
2020-01-07,71.92805480957031,149.27859497070312,5.971573829650879,115.37677764892578,295.7379455566406
2020-01-08,73.0851058959961,151.6563262939453,5.98277473449707,116.27682495117188,297.3141174316406
2020-01-09,74.63745880126953,153.5509490966797,6.048482418060303,116.70137023925781,299.33013916015625
2020-01-10,74.80622863769531,152.84046936035156,6.080837726593018,115.5381088256836,298.46875
2020-01-13,76.40440368652344,154.67825317382812,6.271485805511475,116.49758911132812,300.52142333984375
2020-01-14,75.3727035522461,153.58888244628906,6.154507637023926,117.85614776611328,300.0631408691406
2020-01-15,75.04969024658203,154.5835418701172,6.111948490142822,116.09002685546875,300.7413024902344
2020-01-16,75.98979949951172,157.416015625,6.195576190948486,116.54002380371094,303.24298095703125
2020-01-17,76.83108520507812,158.29702758789062,6.204286575317383,117.3466796875,304.1868896484375
2020-01-21,76.31040954589844,157.72860717773438,6.170935153961182,116.19192504882812,303.5911560058594
2020-01-22,76.58279418945312,156.9707794189453,6.224943161010742,116.05604553222656,303.6278381347656
2020-01-23,76.95162200927734,157.93704223632812,6.2933878898620605,115.9371566772461,303.9761047363281
2020-01-24,76.7298583984375,156.34552001953125,6.234152317047119,113.05867767333984,301.2727966308594
2020-01-27,74.47356414794922,153.73095703125,5.978295803070068,112.1076889038086,296.4435729980469
2020-01-28,76.58038330078125,156.743408203125,6.171681880950928,114.14555358886719,299.5500793457031
2020-01-29,78.18341064453125,159.1875,6.11120080947876,113.9757308959961,299.3026123046875
2020-01-30,78.07009887695312,163.67779541015625,6.117921352386475,115.38524627685547,300.27398681640625
2020-01-31,74.60857391357422,161.26214599609375,5.884463787078857,112.38790893554688,294.82159423828125
2020-02-03,74.40367126464844,165.19351196289062,5.981530666351318,113.24549865722656,297.01171875
2020-02-04,76.86001586914062,170.63111877441406,6.150774955749512,114.87580108642578,301.53857421875
2020-02-05,77.48675537109375,170.42276000976562,6.241120338439941,116.8287353515625,305.020751953125
2020-02-06,78.39311981201172,173.95620727539062,6.3279829025268555,116.84573364257812,306.0470886230469
2020-02-07,77.32754516601562,174.20252990722656,6.261778354644775,116.47211456298828,304.41595458984375
2020-02-10,77.69478607177734,178.75909423828125,6.545013904571533,116.95612335205078,306.6885070800781
2020-02-11,77.22605895996094,174.7235107421875,6.667466163635254,117.1768798828125,307.2200622558594
2020-02-12,79.06000518798828,174.9792938232422,6.783200263977051,117.1768798828125,309.1993713378906
2020-02-13,78.49701690673828,174.03201293945312,6.7393951416015625,117.07502746582031,308.8694152832031
2020-02-14,78.51634979248047,175.58560180664062,7.212533473968506,116.7183837890625,309.3643493652344
2020-02-18,77.07866668701172,177.36656188964844,7.381277084350586,115.17298126220703,308.5670166015625
2020-02-19,78.19496154785156,177.89849853515625,7.832510948181152,116.74383544921875,310.0424499511719
2020-02-20,77.39278411865234,175.1817626953125,7.683181285858154,116.74383544921875,308.7687072753906
2020-02-21,75.64096069335938,169.64381408691406,7.319056034088135,115.31732177734375,305.5888977050781
2020-02-24,72.04798889160156,162.3295135498047,6.8016180992126465,112.21810150146484,295.453857421875
2020-02-25,69.60759735107422,159.65081787109375,6.522115230560303,107.2083511352539,286.5009765625
2020-02-26,70.71182250976562,161.64559936523438,6.661494255065918,107.53099060058594,285.44720458984375
2020-02-27,66.08952331542969,150.25621032714844,6.290677070617676,103.05622100830078,272.6272888183594
2020-02-28,66.05085754394531,153.89434814453125,6.72574520111084,98.58990478515625,271.4818420410156
2020-03-02,72.20024108886719,164.13438415527344,6.884130477905273,103.18357849121094,283.23883056640625
2020-03-03,69.90721130371094,156.26914978027344,6.621646881103516,99.31165313720703,275.12896728515625
2020-03-04,73.14983367919922,162.00660705566406,7.085354804992676,101.76555633544922,286.69342041015625
2020-03-05,70.77706909179688,157.9409942626953,6.805935382843018,96.7728271484375,277.1632385253906
